Time,BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha),Ch 25 (Mag),Ch 25 (Pha),Ch 26 (Mag),Ch 26 (Pha),Ch 27 (Mag),Ch 27 (Pha),Ch 28 (Mag),Ch 28 (Pha),Ch 29 (Mag),Ch 29 (Pha),Ch 30 (Mag),Ch 30 (Pha),Ch 31 (Mag),Ch 31 (Pha),RSS
1.002000,0.000000,8.262468,2.663317,8.608562,2.563576,7.887832,2.745239,9.976774,2.682733,7.824452,2.575305,9.231630,2.511275,7.557807,2.959635,7.981682,2.968591,8.263287,3.078252,7.900679,2.804744,8.813970,3.030724,8.801938,2.884956,8.380270,3.128556,8.681946,-3.130272,8.968030,3.123041,7.888695,3.074452,8.236852,2.980427,9.277560,3.108241,9.402274,3.127270,10.918205,-3.061302,7.085566,-2.824498,9.020763,3.021943,6.876561,-2.854445,7.392387,-3.004778,7.870516,-2.890222,7.764473,-2.687629,7.441056,-2.909271,7.049131,-2.751997,8.712369,-2.656579,7.252855,-2.583043,7.391332,-2.748165,9.401641,-2.779950,-21.825795
1.102000,0.000000,8.633085,2.764037,8.936380,2.908416,7.851043,2.785022,7.530230,2.629298,8.703694,2.869501,7.001204,2.956741,7.807046,2.839629,7.469537,3.017845,9.400781,3.000783,7.564505,2.983806,8.330838,2.914205,7.968690,2.981559,7.654079,2.900436,6.811161,3.018428,7.443472,-3.124176,7.278607,-2.989742,7.320416,-3.072732,7.111581,-3.036158,10.976461,-2.876350,7.372129,-3.061129,7.143285,-2.759987,7.340924,-2.976817,9.356924,-2.954931,8.043386,-2.831314,7.422338,-2.838804,8.244896,-2.781986,8.444522,-2.738154,8.706271,-2.528331,8.319204,-2.441566,7.731430,-2.699293,9.598068,-2.568619,8.855638,-2.545746,-21.740193
1.202000,0.000000,9.331523,2.987295,10.135459,2.947697,9.243168,2.859122,8.787627,2.903263,8.497250,3.130402,7.731142,2.907535,8.821609,-3.108661,7.657582,-3.137076,7.995077,-3.128003,9.072454,3.096237,7.251544,-3.126112,8.130848,3.034839,8.983432,-3.028727,7.524058,-3.103894,7.536271,-2.819051,7.840746,-3.031911,8.691744,-2.762655,8.283559,-2.910528,7.156736,-3.012595,6.800212,-2.741329,7.105505,-2.749707,8.386267,-2.640671,10.337150,-2.801352,8.664031,-2.710639,7.324755,-2.497974,8.456347,-2.667770,8.882764,-2.524486,8.710896,-2.595138,9.555353,-2.512893,8.992391,-2.351694,7.832545,-2.449453,9.767647,-2.578283,-21.783374
1.303000,0.000000,8.497235,3.014529,8.450822,3.130404,8.511870,3.138569,7.974000,3.040515,9.346594,-3.120079,8.775376,-3.093621,7.999993,-3.104040,7.106039,3.086990,7.603291,-2.944586,8.151340,-2.943235,7.785125,-2.892939,8.677972,-2.801677,9.533426,-2.777993,7.742411,-2.762116,7.498080,-2.772681,7.593475,-2.861126,7.131392,-2.715384,7.588859,-2.692525,7.819787,-2.741207,7.806599,-2.427949,6.682289,-2.727681,8.197289,-2.517915,9.784768,-2.551156,9.090546,-2.608567,8.715568,-2.471385,7.648312,-2.510781,8.310096,-2.410106,7.712161,-2.257468,8.387523,-2.228469,7.756434,-2.449280,9.230316,-2.192709,8.334377,-2.085444,-21.763460
1.404000,0.000000,9.104624,2.969528,9.423808,3.088947,8.963972,-3.088774,8.248581,-3.110153,8.364453,-3.065919,9.038879,3.133203,8.505844,-2.947397,8.820989,-2.934800,9.300190,-3.026637,8.504542,-2.892306,8.311367,-3.036095,7.506470,-2.932237,9.206970,-2.867690,7.820434,-2.809619,9.265004,-2.912981,8.602472,-2.756734,9.275548,-2.790899,7.784779,-2.846842,10.348844,-2.647356,9.219459,-2.817050,9.050811,-2.558549,8.854370,-2.667660,8.352016,-2.382918,8.609831,-2.493714,9.460013,-2.460607,9.291252,-2.422293,7.565989,-2.276485,8.831820,-2.464381,9.629884,-2.404992,10.008204,-2.353679,8.759982,-2.182256,9.667900,-2.317606,-22.491066
1.504000,0.000000,9.847351,2.829286,8.809447,2.844745,9.916536,2.765420,9.719062,2.880609,9.981134,2.925348,11.170723,2.863525,8.966434,3.015011,9.336418,2.920647,13.191759,-3.129364,10.031438,3.007205,11.256936,-3.136605,10.353188,2.774932,8.806439,-3.050851,11.182989,3.081107,13.435618,-2.979135,10.565485,-2.906892,10.209981,-2.972830,11.476638,-2.987008,9.932582,-3.055016,10.596720,-2.914073,8.992309,-2.925195,10.403055,-2.843668,9.790321,-2.691585,9.462902,-2.607207,9.289378,-2.685967,9.942406,-2.614175,9.119134,-2.704639,11.951821,-2.641683,11.519034,-2.643050,10.209121,-2.651747,10.314015,-2.711848,11.010182,-2.661190,-23.659219
1.604000,0.000000,11.187363,2.287270,8.206791,2.558332,9.175892,2.292396,9.475263,2.647326,10.780904,2.467704,11.791428,2.622387,9.449228,2.503069,10.234574,2.596742,9.677692,2.533768,9.706382,2.829740,8.689324,2.768012,9.450734,2.783064,11.599043,2.733500,12.011639,3.066719,8.448556,2.798800,10.504564,2.710777,8.787147,3.023459,8.752982,-3.097058,8.110418,2.922010,9.857369,3.016365,10.001862,-2.946456,11.692380,-3.088211,8.843252,-3.078566,7.722107,-2.966888,9.551657,-3.106377,9.286917,-3.090058,9.106152,-3.059695,11.223848,-2.907029,9.769787,-2.934848,10.179495,-2.869927,9.619713,-2.865024,11.539757,-2.936205,-23.271018
1.704000,0.000000,7.958607,2.397996,8.271973,2.669929,9.233273,2.666616,7.836873,2.665350,9.444486,2.529585,11.524264,2.552464,8.521574,2.598873,7.655624,2.633166,8.068303,2.754923,9.306393,2.807951,9.438252,2.897702,7.341100,2.747066,7.364921,2.825835,9.386474,3.025654,8.210052,2.760193,9.521352,2.892614,8.680459,2.939075,7.764477,-3.135507,8.767076,3.036592,9.792815,3.131636,9.540568,-3.102061,8.438724,3.080027,7.629535,-3.021965,7.820747,-3.129874,9.077740,-2.985071,9.258342,-3.079372,10.390878,-2.938351,9.167566,-2.838037,9.345821,-2.906004,8.084390,-2.957747,8.795378,-2.720467,8.775766,-2.780745,-22.164701
1.805000,0.000000,8.786691,3.008739,6.949439,2.906508,8.057847,2.819500,8.932252,2.773644,7.729570,2.893271,7.860519,3.052242,7.760040,3.098466,7.062776,-3.136293,9.243114,-3.024227,7.408709,3.014879,7.103517,3.077680,7.770630,-2.973139,7.017649,-3.128818,7.543648,3.082240,6.819624,-2.966887,7.658328,-3.041803,6.616816,-2.894208,7.378460,-2.923749,8.342908,-2.754716,7.825907,-2.877490,7.986814,-2.789633,7.592572,-2.761463,8.327640,-2.673338,7.853135,-2.647889,7.237118,-2.742698,8.013121,-2.588594,7.307590,-2.702670,8.860166,-2.543146,7.821125,-2.515217,8.403389,-2.537535,8.453735,-2.713207,7.580524,-2.478504,-21.275493
1.905000,0.000000,8.107818,2.923460,8.492571,-3.078127,8.282010,-3.129192,8.213561,-3.011365,8.266496,2.986183,7.383368,-3.135212,7.485266,-3.114408,7.722629,-3.061199,9.447759,3.080661,8.016821,-3.101797,7.010942,-2.844120,7.920196,-2.948827,8.619787,-2.878539,7.893876,-2.731533,7.918843,-2.839522,8.132000,-2.801243,8.538502,-2.541890,8.119008,-2.664217,8.182924,-2.645628,8.230114,-2.617814,8.068073,-2.582702,8.590848,-2.516093,7.808799,-2.331374,7.700472,-2.376476,8.385289,-2.300306,7.529004,-2.351797,9.171795,-2.273352,7.609093,-2.274174,9.143035,-2.314509,8.876897,-2.189763,8.041398,-2.377186,8.613644,-2.179305,-21.887480
2.005000,0.000000,10.389328,-1.723443,10.894824,-1.727892,9.466910,-1.800720,9.742198,-2.035900,11.349690,-2.030293,10.487121,-2.038234,9.053898,-2.198769,8.962132,-2.264870,10.616854,-2.263568,9.462071,-2.379237,8.808238,-2.553597,9.751268,-2.426833,9.222988,-2.719109,9.090698,-3.111258,10.297563,-2.959964,9.635064,-2.909404,9.652012,3.087058,9.100661,3.077794,9.455852,3.025283,10.076382,2.815870,8.612071,2.782661,10.385559,2.736875,9.050791,2.701663,9.701847,2.561065,11.695120,2.525241,10.282671,2.445048,11.606193,2.351804,9.204749,2.213155,9.857103,2.034777,10.047231,1.948101,10.131707,2.053273,11.047660,1.969973,-23.657043
2.105000,0.000000,9.737022,-0.271462,9.975163,-0.253037,9.143644,-0.593594,9.775746,-0.727285,11.518753,-0.940110,10.141594,-1.151666,8.876547,-1.375004,9.039844,-1.607236,10.738236,-1.821856,8.949359,-2.221258,8.411367,-2.386185,9.918893,-2.427090,8.774994,-2.647839,9.831390,-2.815573,10.260290,-3.109284,11.205281,2.928935,8.922788,2.507670,10.354835,2.356522,12.685009,2.395859,8.438280,2.162979,9.729435,1.837141,8.440135,1.378908,11.300841,1.417419,8.899343,1.047850,10.035986,1.053354,9.569638,0.653703,9.612677,0.534957,9.526385,0.315661,12.806658,0.198314,9.239818,-0.182294,10.028605,-0.424958,9.823857,-0.471956,-23.190638
2.206000,0.000000,8.231566,2.672879,8.920048,2.766149,7.086029,2.638162,7.925940,2.766077,8.409259,2.949220,7.587876,2.755396,9.382143,2.864460,7.537743,2.926296,8.255292,2.808777,9.012781,3.067222,8.092003,2.687802,7.597780,3.081380,8.176707,3.137650,7.655497,3.050817,7.919215,3.086250,9.837559,-3.053832,6.721265,-3.112828,8.321056,-3.075694,7.391576,-2.980994,8.505002,-3.018762,6.805376,3.075238,8.880441,-2.916784,9.314809,-2.921971,8.792522,-2.740306,6.642919,-2.880232,8.893018,-2.742249,7.756825,-2.626804,7.322919,-2.886475,9.992749,-2.628400,8.258600,-2.540820,8.535952,-2.759230,9.562605,-2.695486,-21.775977
2.306000,0.000000,7.676039,2.834469,7.557925,2.979972,7.079823,3.116383,7.461254,2.933883,8.269826,2.948032,8.675189,-3.086741,7.565445,3.103498,7.379685,-2.994507,6.689891,-3.074867,8.645927,-2.972164,6.710087,-3.025954,6.279980,-2.984348,7.615157,-2.869287,7.231455,-2.848790,6.339304,-2.896673,7.556448,-2.791608,6.972400,-2.816546,8.143851,-2.683793,7.996461,-2.775931,6.075851,-2.731854,6.535439,-2.708952,7.074034,-2.369247,7.149463,-2.317625,6.781210,-2.601905,7.432033,-2.521225,10.559619,-2.635606,6.927726,-2.378665,8.645737,-2.300020,8.533219,-2.227692,6.996796,-2.384044,8.668586,-2.143145,8.169068,-2.216230,-20.889662
2.406000,0.000000,8.672259,2.994529,8.697327,2.974266,8.924645,3.099131,8.949595,2.918071,8.513325,2.954199,8.174823,-2.928657,8.682731,2.987711,8.087981,3.141412,9.878076,-2.956239,8.740371,-2.828799,10.099455,-2.949941,8.258530,3.114804,8.195135,-2.724972,8.295312,-3.052536,8.971267,-2.927056,8.591977,-2.521065,9.030419,-2.713259,7.899088,-2.910262,10.803227,-2.870384,8.891273,-2.680745,8.124047,-2.677506,9.818173,-2.728797,8.424960,-2.642432,9.937315,-2.498559,8.457595,-2.616446,9.391343,-2.346088,8.020635,-2.407347,8.220064,-2.544081,8.450505,-2.378274,8.082125,-2.265128,9.623491,-2.288418,9.778145,-2.194144,-22.549685
2.506000,0.000000,11.994324,2.589697,13.222930,2.714697,11.554351,2.756098,13.953030,2.716948,13.415900,2.762961,12.385512,2.807601,10.895348,3.066225,8.788074,2.765882,12.159002,2.955869,10.222393,2.962286,11.794394,2.958356,10.474195,2.847838,13.177201,2.917692,11.658298,-3.125717,11.454952,-3.115121,12.948859,3.121364,11.331245,-3.046526,11.582035,-2.873994,11.211781,-3.047528,10.670586,-2.976520,9.902972,-3.077373,10.738364,-2.796227,12.841955,-2.965942,11.902187,-2.850135,11.249895,-2.852371,11.767128,-2.657291,13.622595,-2.828137,12.706460,-2.724121,14.125587,-2.754750,10.558537,-2.715890,14.003816,-2.679709,12.859237,-2.550718,-24.695458
2.606000,0.000000,11.320725,2.316982,10.953248,2.635314,12.697550,2.512363,13.628797,2.317238,12.451819,2.495177,12.609486,2.597818,11.420363,2.753675,8.679895,2.487893,10.259057,2.709898,9.822576,2.789015,9.209916,2.789412,10.280379,2.849691,10.822943,2.771722,10.788823,2.778947,9.471795,2.953305,11.383030,2.825925,10.334900,3.093434,10.810030,3.022201,9.296716,3.010826,10.936898,2.942024,10.596059,3.113365,11.591981,-2.973317,11.729824,2.998716,11.080239,3.001005,10.281181,-2.908621,11.874563,-3.051422,10.200346,-3.026899,11.154834,-2.937855,11.289390,-3.039762,11.689031,-2.988265,11.773813,-2.755126,11.455878,-2.724589,-24.161038
2.707000,0.000000,9.735248,2.466149,10.389539,2.533366,8.724011,2.800224,8.168533,2.598198,7.809986,2.630461,10.160931,2.855397,9.208971,2.789485,7.962414,2.927878,9.346629,2.955078,9.647235,2.857982,8.713673,2.796340,8.541836,2.891852,8.448818,3.085692,7.341498,-3.135834,9.734789,2.944663,9.032773,3.100149,9.149067,-3.071462,8.089455,-3.065356,9.774207,-3.108610,10.471620,3.064026,7.740451,-3.066009,8.836684,-3.123992,8.030119,-2.859650,8.693885,-3.085441,9.109930,-2.956859,8.652603,-2.770048,7.960794,-2.841521,8.869495,-2.672936,9.184020,-2.780892,7.725357,-2.679096,9.443571,-2.770619,10.190790,-2.503294,-22.441385
2.807000,0.000000,7.796371,2.851528,7.340198,3.003504,8.296361,2.926960,8.315946,2.944731,7.605522,-3.119200,6.805742,2.952698,7.443535,3.134882,6.437962,2.974795,9.345131,-3.040280,7.206061,3.047503,9.484968,-2.992726,6.998797,3.120843,7.834513,-3.092357,9.668346,3.030538,7.381616,-2.915522,9.914421,-2.847202,6.755311,-2.822892,7.569307,-2.922730,8.799764,-3.054623,7.789251,-2.845017,7.124521,-2.918625,8.625806,-2.781023,7.838404,-2.669697,7.559687,-2.491613,7.285402,-2.707378,8.605893,-2.653433,6.221485,-2.514636,7.650223,-2.477225,7.997593,-2.665657,8.447010,-2.487850,8.033705,-2.570287,8.439705,-2.504155,-21.136239
2.907000,0.000000,8.159410,2.773155,8.711665,-3.128752,7.146698,2.857931,8.787387,2.831082,6.950432,3.088377,8.031078,3.055645,7.038235,-2.992622,8.269816,3.062786,8.304724,-2.919707,7.984028,3.139100,6.642862,-3.005465,6.926834,-3.035236,7.592338,-2.837548,8.601389,-2.941977,6.956112,-2.936840,6.782606,-3.035023,6.466934,-2.840748,7.084803,-2.729574,7.575733,-2.969410,8.926769,-2.654254,6.078950,-2.770147,7.153751,-2.697059,7.223940,-2.807503,6.671588,-2.596313,7.463668,-2.557837,8.816128,-2.557087,6.918524,-2.420034,6.771634,-2.427754,7.296007,-2.553700,6.982343,-2.387697,6.915743,-2.297316,8.514012,-2.416144,-20.924747
3.007000,0.000000,7.078367,2.864278,7.536969,-2.988498,10.047352,3.064253,7.892512,-3.134953,8.321169,-2.886093,8.502395,-3.103262,7.976914,-2.982496,8.112468,3.115490,7.704393,-3.054621,6.583222,-2.942547,7.401235,-2.961306,7.514161,-2.834826,6.548418,-3.029586,7.021887,-2.897130,8.597551,-2.913088,8.068030,-2.596654,6.316957,-2.750014,7.222139,-2.749807,6.212643,-2.560300,8.106484,-2.652367,8.184516,-2.589689,6.988711,-2.614524,8.057578,-2.551155,7.101851,-2.555769,9.085844,-2.340592,7.573884,-2.486839,8.518860,-2.344426,8.144585,-2.301607,10.041192,-2.226886,7.400455,-2.385163,8.042362,-2.143280,9.149494,-2.201958,-21.339745
3.107000,0.000000,7.988904,2.960144,7.086644,3.058976,7.788378,3.073040,8.481320,2.982776,8.820866,3.073949,8.067868,-3.044959,7.463052,-2.976726,7.589355,-2.986549,7.621831,-2.841693,8.001875,-3.066667,7.227256,-2.767996,10.158173,-3.079421,8.394746,-2.863119,8.637104,-2.955509,7.521771,-2.832004,7.593140,-2.774655,7.326723,-2.734746,7.528025,-2.766142,8.536875,-2.644823,8.116387,-2.732660,9.560873,-2.447290,9.467340,-2.676577,8.264656,-2.470831,8.473669,-2.491562,7.742071,-2.567280,7.702398,-2.392976,8.686185,-2.347022,7.590496,-2.093647,8.565060,-2.506311,7.222745,-2.277593,9.393306,-2.324546,8.977714,-2.233554,-21.920484
3.207000,0.000000,8.184354,-1.454255,9.499280,-1.550110,7.932823,-1.641822,8.723751,-1.576916,8.892892,-1.880571,8.606568,-1.925316,8.625355,-2.022263,9.571672,-2.095595,9.793273,-2.289137,7.742289,-2.293613,8.697430,-2.494957,9.139823,-2.485595,7.310641,-2.531844,8.101773,-2.515864,9.753681,-2.649004,7.606029,-2.923390,8.681661,-3.022970,9.165612,3.055740,9.120037,-3.064185,7.437459,3.075866,9.597265,3.083541,8.933973,2.917422,7.411581,2.798652,9.173105,2.766820,7.224548,2.570772,9.194728,2.600837,9.524737,2.420100,9.898173,2.500208,8.702073,2.236708,8.716205,2.284253,10.504806,2.000881,8.848537,2.093215,-22.501989
3.308000,0.000000,10.056492,3.101229,8.672778,2.981783,9.576213,3.089803,8.582152,2.848985,10.075520,2.992661,8.284057,2.959543,9.301548,3.128988,8.319321,3.081152,9.044397,-3.073967,8.550737,-3.026239,7.577691,-2.990187,8.203601,-2.957266,7.573964,-2.775292,8.485240,-2.875990,6.561126,-2.919275,7.997844,-2.784837,8.818783,-2.971833,7.907922,-2.763949,8.623967,-2.642793,9.092266,-2.613159,8.579780,-2.660612,9.176673,-2.693747,8.649386,-2.579903,10.710146,-2.606382,9.979078,-2.519070,10.414813,-2.543220,9.407960,-2.383193,7.857199,-2.439094,9.775369,-2.456542,8.324285,-2.305008,9.845137,-2.194325,8.377478,-2.143651,-22.639484
3.408000,0.000000,8.231823,2.923287,10.187297,3.126275,9.224629,3.062687,8.792327,3.106958,10.146042,-2.978809,9.255538,-3.134921,9.894485,-3.093385,8.377218,-3.130366,8.843103,-3.107073,8.066645,-3.138560,9.585772,-3.008502,10.361256,-3.140924,9.431541,-2.916410,9.219205,-2.980216,8.043251,-2.972741,7.850205,-2.852216,8.718510,-2.784917,8.208143,-2.819443,7.769550,-2.552388,7.629249,-2.759038,9.312696,-2.811254,10.059858,-2.708933,9.856072,-2.749775,8.730358,-2.551583,9.503755,-2.531772,9.288739,-2.458754,9.062608,-2.514534,8.261218,-2.422797,9.575649,-2.292088,8.615900,-2.400018,8.846594,-2.380568,8.709830,-2.381735,-22.657834
