Time,BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha),Ch 25 (Mag),Ch 25 (Pha),Ch 26 (Mag),Ch 26 (Pha),Ch 27 (Mag),Ch 27 (Pha),Ch 28 (Mag),Ch 28 (Pha),Ch 29 (Mag),Ch 29 (Pha),Ch 30 (Mag),Ch 30 (Pha),Ch 31 (Mag),Ch 31 (Pha),RSS
1.005000,0.000000,9.948576,2.395378,9.584450,2.422948,8.312080,2.524475,9.456508,2.442383,10.001588,2.515753,11.625160,2.567890,8.332200,2.666877,7.989364,2.706182,9.610074,2.754116,9.307946,2.583490,8.722129,3.013868,7.666063,2.578341,10.383990,2.646128,7.373055,2.837867,11.610015,3.010387,9.752966,3.043125,8.044042,2.916059,9.831744,2.971709,9.269391,3.039061,8.870131,2.953561,8.048665,3.104990,7.746753,3.065002,10.661040,-3.101575,10.270581,-3.046847,8.501002,-3.106135,8.871096,-3.012793,10.626840,-2.991712,10.244755,-2.743472,10.878838,-2.988229,9.457079,-2.786301,9.510205,-2.895819,10.218258,-2.919813,-22.698974
1.105000,0.000000,7.156136,-1.496442,8.069077,-1.566698,8.815616,-1.598357,8.597188,-1.790245,8.989618,-1.617537,8.517365,-1.850860,7.471069,-2.070834,7.011852,-2.214167,8.483215,-2.022742,7.895017,-2.206686,8.226047,-2.189961,9.191323,-2.395704,7.662028,-2.452163,8.164821,-2.589449,8.682966,-2.721322,8.032066,-2.804177,8.557015,-2.953711,8.344458,-3.090078,9.856235,3.107802,8.465521,-3.141201,7.597992,3.125714,7.831270,2.709284,9.965650,2.944420,8.341809,2.738605,8.302543,2.745995,8.338944,2.414816,9.293695,2.456178,9.613618,2.318308,9.611973,2.334642,8.720463,2.086473,7.898430,2.047395,8.313236,2.104060,-21.801170
1.205000,0.000000,11.488974,2.585665,11.652053,2.686557,9.960080,2.752462,11.772211,2.816934,11.301626,2.726330,9.526009,2.842191,10.599360,2.924039,11.914680,2.828593,10.381114,2.975724,9.934436,3.119401,11.325723,3.037989,10.109867,2.999816,11.198894,3.029418,9.727479,3.057857,10.694850,3.067168,10.187089,-3.077725,10.625509,-2.991743,9.538925,-2.983626,10.228772,3.065118,10.898805,-2.958823,11.668014,-2.879463,9.991336,-2.960866,10.400581,-2.960569,9.962094,-2.934128,13.194756,-2.878612,12.079884,-2.795858,13.273226,-2.800029,10.405000,-2.893410,12.263319,-2.658356,10.692835,-2.678725,12.066174,-2.634051,11.538053,-2.520432,-24.319419
1.305000,0.000000,9.048600,-1.654696,8.179123,-1.815751,7.619961,-1.792999,9.027580,-1.961388,7.202487,-1.958054,8.900957,-2.036698,7.553575,-2.406914,7.967179,-2.315182,9.287018,-2.359566,9.731938,-2.665278,8.680484,-2.553494,8.658602,-2.736994,7.834251,-2.864124,9.539572,-2.986891,7.931235,-2.844320,8.477735,-3.108321,8.284490,3.067884,7.359102,2.947498,6.524249,2.833309,6.521497,2.817763,7.369866,2.840927,7.972824,2.604238,7.851496,2.667473,7.963326,2.543834,7.485222,2.447890,6.805555,2.310129,9.419145,2.120842,9.753031,2.042235,7.708103,2.251933,8.296165,1.945024,8.322192,1.901541,9.378136,1.759496,-21.855036
1.405000,0.000000,9.044440,-1.454446,8.537366,-1.619748,11.208410,-1.776628,10.006027,-1.713872,9.632972,-1.964281,9.001916,-2.117712,8.741685,-2.016899,8.196512,-2.126418,11.213862,-2.321168,11.066890,-2.466733,8.878017,-2.366178,8.527246,-2.548124,10.584463,-2.504244,9.582269,-2.643105,10.033101,-2.882846,8.259188,-2.816011,9.619311,-2.913069,10.949207,-3.088932,10.629725,3.056720,10.696551,3.074852,10.072061,3.066377,10.986147,2.920038,9.621009,2.731487,10.359505,2.620466,8.603121,2.671386,9.042500,2.467565,11.627542,2.319410,9.881312,2.286317,9.289298,2.246407,9.248797,2.129982,10.699690,2.089428,10.514541,2.106941,-23.520652
1.506000,0.000000,8.684586,2.543895,8.559009,2.542849,7.877300,2.675517,8.388497,2.785445,9.497895,2.666136,9.328014,2.857771,8.043580,2.854756,7.624922,2.713067,8.341742,2.813613,8.827369,3.067676,8.280953,2.882167,8.539240,3.034421,8.551635,3.035589,7.802092,2.878256,7.428513,3.096294,9.387328,2.980405,7.321026,3.077906,9.847156,-2.995058,8.983967,-3.125506,9.888632,-3.107971,8.317043,-2.916051,8.132629,-2.998653,7.362356,-3.047979,8.764908,-2.959489,10.518297,-2.860714,8.577807,-2.927396,9.296379,-2.865457,10.392390,-2.927429,8.576733,-2.758120,8.398329,-2.798109,9.037318,-2.501890,8.388182,-2.732919,-22.367249
1.606000,0.000000,8.756937,-1.529720,8.032265,-1.577136,9.278884,-1.495126,8.854524,-1.668116,8.395189,-1.863037,8.576551,-1.867434,8.948750,-1.893864,8.535471,-2.026746,8.893987,-2.181061,8.164176,-2.163020,8.114619,-2.029173,8.151739,-2.456140,9.522987,-2.559401,8.054091,-2.632546,8.492987,-2.747953,8.091812,-2.706481,7.877217,-2.844645,8.752749,-2.856090,9.824321,-3.095762,8.224472,2.984105,7.035822,3.114461,8.811101,2.928980,9.693638,2.851727,8.439487,2.819971,8.893935,2.801367,9.369269,2.515762,9.896082,2.303470,10.717584,2.395584,7.841649,2.276775,9.209664,2.163429,7.995518,2.165457,8.871571,2.067708,-22.303176
1.706000,0.000000,13.046388,-2.085505,10.746961,-2.145365,9.753544,-2.369739,10.684174,-2.375455,9.180671,-2.298375,11.383141,-2.456837,11.623307,-2.397912,9.602321,-2.468948,12.414922,-2.664926,10.158854,-2.641462,9.584606,-2.991679,12.380267,3.114813,10.945979,3.136593,12.171771,-3.090165,11.777072,2.862952,10.997556,2.954320,11.729164,2.829467,10.594250,2.616830,9.991890,2.754385,11.020696,2.495478,9.342186,2.350212,10.945835,2.328347,14.405152,2.372889,11.431113,2.315273,10.700204,2.058156,11.191070,1.977691,11.482533,1.921705,12.643116,2.084102,9.592823,1.754508,9.985042,1.746582,13.468961,1.512812,11.493450,1.589724,-24.646346
1.807000,0.000000,7.846988,3.041044,8.057271,3.111054,7.942881,3.125184,6.384175,3.046842,8.785906,3.085322,6.739948,3.112490,6.816936,3.032022,7.169491,3.012581,8.373078,-2.873962,7.985456,-2.892193,6.502224,-3.038155,7.884040,-2.957189,9.554929,-3.061438,6.387445,-2.905882,8.025749,-2.858663,7.053839,-2.761208,7.335805,-2.895085,7.534943,-2.665966,6.980840,-2.639767,7.582180,-2.797434,6.799902,-2.565439,7.860859,-2.788733,8.209001,-2.535428,7.019362,-2.622705,9.634369,-2.466409,6.468454,-2.502108,7.184868,-2.370058,7.290919,-2.254377,6.503310,-2.530118,7.639815,-2.392627,7.589854,-2.314990,8.007930,-2.200453,-21.057460
1.907000,0.000000,10.827618,2.754763,12.515770,2.704932,13.271552,2.847551,13.099320,2.735487,12.508137,2.917168,11.318791,2.966081,11.738441,3.015616,11.826528,3.063791,13.009176,3.080789,12.676935,-3.132757,11.870029,3.057040,11.131040,3.105501,11.100397,-3.105648,11.395256,3.138762,12.308212,-2.986577,11.006085,-2.929019,13.166395,-3.019990,12.081910,-3.046596,12.447454,-2.956988,13.215085,-2.904853,12.564674,-2.766668,11.821082,-3.081887,11.983279,-2.735645,11.314903,-2.858241,11.737065,-2.752924,11.706489,-2.788195,12.009389,-2.667844,12.181370,-2.638093,12.414497,-2.510701,13.327860,-2.524997,12.869237,-2.618276,11.758733,-2.390239,-25.199729
2.008000,0.000000,9.944319,-1.724976,10.159057,-1.853420,9.313324,-1.962154,9.867695,-2.143149,8.401439,-2.243847,10.064362,-2.388462,9.405036,-2.243621,8.437141,-2.558513,9.532014,-2.642443,9.967877,-2.795118,8.562396,-2.795749,10.926848,-2.908491,9.564463,-2.776494,9.837207,-2.992464,11.550100,-3.025392,9.712454,3.003396,8.303797,3.058267,11.078867,2.565000,9.675548,2.670186,9.536982,2.744220,9.183700,2.794041,11.926583,2.617448,10.130825,2.673771,10.089854,2.375610,10.327656,2.449375,9.190924,2.387173,9.150424,2.050458,9.961855,1.984965,10.326905,1.941491,9.619834,1.854715,9.253272,1.638338,10.129540,1.638035,-23.050999
2.108000,0.000000,10.096539,2.811512,8.125973,3.018566,9.477995,2.934251,6.727818,2.991070,8.121843,3.053529,7.874983,3.058612,8.541003,3.052264,7.052108,-3.052985,8.396276,-3.067695,7.340678,-3.002126,8.100377,3.101164,8.124332,-2.759899,9.916082,-2.962970,7.717573,-2.901402,7.840288,-3.067151,7.465353,-2.704268,7.483164,-2.877662,7.764375,-2.707626,7.317972,-2.731113,7.088352,-2.704600,7.719259,-2.705544,7.956163,-2.676652,8.398307,-2.626271,7.950599,-2.603867,7.554318,-2.489988,8.975093,-2.684289,7.208397,-2.425126,9.295045,-2.458196,7.592720,-2.403290,7.758031,-2.388705,9.021251,-2.307089,8.530142,-2.181644,-21.811048
2.208000,0.000000,13.743567,2.816326,12.581669,2.726495,12.088605,2.974879,10.856242,2.933732,13.074855,2.985967,12.774677,2.954146,12.909109,3.033643,12.877208,3.121051,13.006678,3.110483,14.351644,3.083322,12.697319,-3.120341,13.022609,3.029471,13.063361,-3.005431,10.884073,-3.066087,12.995311,3.116044,11.168492,-3.009280,13.329514,-2.799811,11.226503,-2.902453,12.962747,-2.806348,13.134637,-2.903692,11.933292,-2.718248,12.176060,-2.749787,12.233768,-2.774730,12.413654,-2.715028,12.211539,-2.781890,12.220362,-2.522947,12.686608,-2.565730,11.859653,-2.607901,11.943721,-2.530722,12.691705,-2.443595,12.257371,-2.490742,15.870659,-2.395987,-25.680833
2.308000,0.000000,12.271294,2.540299,11.572205,2.575882,13.066247,2.416234,15.216152,2.559415,12.303090,2.796934,12.078355,2.774406,12.339645,2.850056,10.734874,2.741642,14.615083,2.920042,13.559271,2.830944,10.939529,2.992876,11.868444,2.711253,13.112514,2.934898,13.387227,3.125371,15.432807,3.115577,15.372825,3.121235,12.068944,3.015213,13.245342,2.970500,14.941939,3.022940,14.509873,3.004983,12.237976,-3.118523,13.451688,-3.021537,11.295127,-3.044464,11.919773,-2.819493,12.041785,-2.975202,13.351019,-3.002904,12.837161,-2.852004,13.544624,-2.749830,15.491248,-2.749672,11.540795,-2.731050,13.425828,-2.934134,13.538221,-2.628390,-25.368452
2.408000,0.000000,11.239833,2.707448,10.102974,2.814441,9.459287,2.627194,9.053886,2.821448,9.830165,2.837948,9.060060,2.684939,8.431671,2.950124,8.962392,2.694457,9.254920,2.949213,8.123587,2.880687,9.116316,3.128443,8.315012,3.002656,8.840136,3.025304,8.764443,-3.100660,9.857602,2.990709,9.408884,2.954097,7.730480,3.039251,9.499868,-3.013252,8.404633,-3.067966,9.789729,-3.004580,8.539137,-2.897023,11.673329,-3.087899,9.397366,-2.935436,9.193208,-2.782373,9.174059,-2.755161,9.558329,-2.894808,9.950794,-2.827235,9.808443,-2.680419,11.610757,-2.774807,8.595205,-2.621943,10.270794,-2.518043,8.798367,-2.609684,-22.893922
2.509000,0.000000,8.840176,2.804850,8.334223,2.860451,7.649090,2.823739,8.929566,2.898208,8.800920,2.996530,7.141825,2.929199,7.734211,3.101657,8.551488,3.093617,8.261760,-3.097121,8.337678,-3.130276,7.064438,-3.081385,7.102083,3.098078,7.339737,-3.118380,6.746638,-3.001803,8.770722,-3.091446,8.966435,-2.914649,7.812476,-2.901483,7.751769,-2.819517,8.094099,-2.849897,7.768861,-2.812433,7.789151,-2.807412,7.598232,-2.778779,7.853288,-2.856179,7.956267,-2.792195,9.565467,-2.704514,8.007724,-2.512498,7.801142,-2.714840,8.064995,-2.683783,8.909894,-2.501903,8.171319,-2.552002,8.518009,-2.356329,8.595965,-2.442557,-21.603801
2.609000,0.000000,8.124894,2.910168,7.347504,2.911018,7.443212,3.058858,7.861808,2.843147,7.339255,-3.053854,8.819209,2.949330,7.234280,3.119312,7.716956,-3.046591,10.031711,-3.057465,7.299651,2.945224,8.844391,3.120741,7.608871,2.920342,7.800880,-3.112784,8.512006,-2.986377,7.655312,-2.745963,7.485562,-2.897935,7.709517,-3.012795,7.409015,-2.805743,8.262654,-2.861281,8.102751,-2.974871,7.634672,-2.676146,7.935881,-2.784869,7.431809,-2.499979,8.615315,-2.575102,6.302005,-2.626844,8.367562,-2.535000,7.668780,-2.530203,9.883789,-2.503885,7.670469,-2.564460,7.443861,-2.319935,9.419294,-2.614932,7.970713,-2.444764,-21.516369
2.709000,0.000000,9.036290,2.910473,8.794505,2.966385,7.804761,3.000702,7.875676,3.112704,7.427808,3.036068,7.711079,2.986091,7.936005,-3.132184,7.501691,3.129371,8.028485,-3.034274,8.462930,2.954488,8.361795,-2.987509,7.006046,3.095946,7.869822,-3.066036,8.661352,-2.903073,8.855099,-3.026748,7.790167,-2.862793,6.660960,-2.817793,6.920800,-2.857186,7.914348,-2.823184,7.851065,-2.774304,7.947652,-2.590997,8.060598,-2.935072,7.100593,-2.535463,8.273145,-2.644255,7.237806,-2.554638,7.133106,-2.462601,8.683432,-2.571411,7.607979,-2.495325,8.656251,-2.430938,7.047500,-2.414460,9.038643,-2.362546,8.539162,-2.186600,-21.571165
2.809000,0.000000,7.828375,-1.577484,8.489453,-1.789004,8.687229,-1.741692,9.422702,-1.943009,8.589838,-1.909901,7.338871,-2.019605,7.736350,-2.242795,7.463638,-2.217009,7.467271,-2.287994,6.580328,-2.388949,7.342251,-2.479099,7.201206,-2.589355,6.575813,-2.641367,7.581042,-2.726848,6.770060,-2.898171,7.542539,-2.955838,6.923447,-3.137476,7.515561,-3.116348,7.428154,3.105549,7.478367,2.905755,7.597438,2.848623,7.944386,2.694388,7.722333,2.743775,7.653991,2.529399,10.150796,2.408807,8.286872,2.379018,9.089149,2.447539,8.273107,2.273463,8.193151,2.251106,9.558635,2.100100,7.980656,1.993729,6.772315,1.882014,-21.417295
2.909000,0.000000,8.646041,2.872674,7.485891,2.913768,7.054643,2.855240,9.430071,2.830343,8.805825,2.976990,8.415648,2.997940,7.175315,3.093961,7.382331,2.953926,7.263233,3.002794,8.242879,3.001856,7.496213,-3.110836,7.881509,3.111441,7.454210,-3.140429,8.138462,-3.068234,7.930192,-3.116985,6.885495,-2.897849,7.529015,-2.972760,7.686051,-2.792169,7.372563,-2.937889,8.008373,-2.837129,7.597198,-2.844485,8.164835,-2.843227,7.612044,-2.877547,8.292754,-2.707688,7.231081,-2.649643,7.515494,-2.757653,9.066214,-2.599846,8.781486,-2.654177,9.138707,-2.435692,7.375208,-2.523766,8.572906,-2.623389,9.471267,-2.409472,-21.679438
3.009000,0.000000,10.661966,2.666062,9.969581,2.690454,9.969447,2.631223,8.239344,2.844418,9.237144,2.796547,9.108342,2.904942,9.175838,2.962230,8.177698,2.865340,8.904828,2.771343,7.619283,2.956935,8.977125,2.809454,10.326453,2.903533,10.024785,2.871032,8.407067,-3.108844,8.550022,3.040516,9.464982,3.130665,9.176863,-3.033740,9.298077,-3.003691,8.196188,-3.103771,9.222574,-3.051111,8.772748,-3.025011,10.321813,-2.836527,11.854015,-2.895812,9.924941,-2.994007,8.787450,-2.860935,9.111050,-2.856874,9.018097,-2.709905,8.845576,-2.712484,9.079041,-2.521905,9.958697,-2.559701,8.878641,-2.685748,10.196159,-2.631836,-22.905801
3.109000,0.000000,13.522709,2.382991,13.748358,2.655731,13.568124,2.767684,11.878334,2.497146,15.360260,2.784523,13.195552,2.593509,13.596764,2.536477,13.260682,2.748460,11.138484,2.725056,14.047237,2.919222,12.759265,2.751488,11.790289,3.073994,12.763280,2.930436,11.348075,2.956268,12.942934,2.938562,11.685252,3.102934,14.374438,3.135755,15.368598,-3.093386,13.476522,3.051363,11.512551,3.069385,12.943614,-3.121704,12.486297,-3.076490,12.129959,-3.039420,11.299898,-3.064836,14.317102,-2.954672,13.576251,-3.089085,11.779816,-2.791558,15.044914,-2.777228,12.063899,-2.757579,13.215911,-2.717361,12.879386,-2.728419,13.729483,-2.740895,-25.844845
3.209000,0.000000,10.628352,-1.594451,10.377599,-1.599962,11.221679,-1.611039,12.303967,-1.974899,13.406386,-1.928271,10.682929,-1.921478,11.467060,-2.210168,10.149988,-2.193045,11.101640,-2.429123,12.878266,-2.613462,12.565587,-2.498537,10.501946,-2.783509,11.101119,-2.656963,10.634959,-2.771015,9.818003,-2.811066,10.322441,-2.969000,12.756580,-3.024313,11.813098,3.066674,12.906672,-3.090456,11.984913,3.087044,11.658571,2.738375,10.110979,2.720149,10.517490,2.754939,12.717275,2.531653,11.269963,2.569178,12.415888,2.432085,11.423755,2.321636,12.023512,2.169152,9.924600,2.289241,11.238205,2.027854,10.346804,2.043877,13.583828,1.847994,-24.778440
3.310000,0.000000,8.105338,3.028290,8.411750,3.005060,8.506733,2.952749,8.175853,2.979671,7.948427,3.129993,7.462627,3.096730,7.907996,-3.130419,7.802674,3.082169,9.032533,-2.974366,7.540930,-3.115695,7.889705,-3.135599,8.160636,-3.059269,8.296019,-2.918259,7.074025,-2.943996,6.632848,-2.808133,7.655294,-2.795010,7.256185,-2.754951,7.112539,-3.021671,7.767460,-2.776119,7.842726,-2.701366,7.398184,-2.612293,7.705209,-2.576441,8.454823,-2.586813,7.548181,-2.529150,7.611036,-2.534892,7.569513,-2.451348,7.791102,-2.411674,6.737174,-2.574858,7.943074,-2.408354,7.993853,-2.388818,7.992822,-2.499170,10.177934,-2.236972,-21.550029
3.410000,0.000000,11.170949,2.434858,10.259963,2.716783,10.494725,2.564693,8.739564,2.665700,9.250531,2.769602,9.748277,2.822396,13.365266,2.889153,7.954573,2.892363,8.797324,2.845729,11.028025,2.989520,8.680186,2.873468,9.736856,3.000390,10.256504,3.015390,9.264151,3.021180,9.353619,3.083315,10.382728,-2.999945,10.215258,3.127311,9.596701,3.004684,8.606810,3.116951,8.945303,-2.932000,9.510874,-3.080405,9.368277,-2.938701,11.920090,-2.899810,9.355097,-2.980457,9.069225,-3.013895,10.749913,-2.990573,8.732581,-2.804023,11.075403,-2.750985,10.382731,-2.742587,9.861382,-2.851600,8.948574,-2.671721,14.006599,-2.556912,-23.430853
