Time,BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha),Ch 25 (Mag),Ch 25 (Pha),Ch 26 (Mag),Ch 26 (Pha),Ch 27 (Mag),Ch 27 (Pha),Ch 28 (Mag),Ch 28 (Pha),Ch 29 (Mag),Ch 29 (Pha),Ch 30 (Mag),Ch 30 (Pha),Ch 31 (Mag),Ch 31 (Pha),RSS
11.722000,0.000000,12.214525,2.463800,14.332491,2.515015,11.418330,2.639864,13.131784,2.557239,12.110163,2.674857,12.148133,2.650089,11.912194,3.011938,10.763291,2.680365,11.702446,2.665834,11.959492,2.873588,11.370191,2.702043,14.049029,2.690684,12.470133,2.953254,11.430875,2.935556,13.110966,-3.133317,13.024331,2.994060,13.437848,3.000933,14.445236,3.108194,12.895898,3.056407,12.013875,-3.010089,10.328123,-3.032306,11.434052,-2.880713,12.782850,-2.869061,11.828291,-2.974888,10.696690,-3.000308,13.542825,-2.899480,11.574371,-2.798391,11.753794,-3.026595,15.092175,-2.849076,12.331997,-2.714122,12.977556,-2.968520,14.942639,-2.559901,-25.344962
11.822000,0.000000,10.277035,2.846052,9.599258,3.041915,9.398483,3.028844,8.573298,3.073175,11.438593,3.037176,9.692413,3.047123,10.205927,-3.140918,9.798134,-3.135218,9.184908,-3.036321,9.305215,-2.967335,9.382258,-2.977098,8.905241,-2.958983,9.430569,-2.852675,9.188606,-2.884668,8.228644,-2.850632,9.741680,-2.694934,8.756348,-2.760192,9.173019,-2.728362,8.765549,-2.793545,9.257430,-2.691628,9.240682,-2.594081,8.420261,-2.617345,10.044535,-2.576700,8.996825,-2.383713,10.198157,-2.519648,11.003955,-2.530506,9.651168,-2.375505,9.883373,-2.423431,8.681563,-2.347778,9.120777,-2.352515,11.193889,-2.466190,10.249504,-2.113994,-23.241693
11.922000,0.000000,7.778582,2.792987,7.327988,2.669491,8.792607,2.775468,8.610553,2.921690,10.005164,2.841900,8.611435,3.029459,7.596839,2.873345,8.976697,2.925795,8.994933,3.029445,9.125244,3.027262,7.988838,3.072299,7.793655,3.070524,9.647006,-3.077528,9.438942,3.064318,7.840725,-2.953849,8.265554,-2.962453,9.134731,-3.113130,7.639643,-2.876257,8.082165,-3.106347,8.510215,-2.903576,7.863496,-2.847302,9.324231,-2.834596,7.899449,-2.782259,8.293303,-2.632529,8.938517,-2.946312,8.907217,-2.644184,10.025984,-2.598082,9.772761,-2.748946,8.601892,-2.468841,8.618620,-2.554009,7.604219,-2.517523,8.457603,-2.628411,-22.159957
12.022000,0.000000,12.828093,2.704697,12.051422,2.625415,14.939515,2.583834,15.224660,2.640490,12.244178,2.878142,13.673058,2.728614,14.667616,2.871049,12.999758,2.853012,13.504785,2.958361,13.993646,2.921497,12.172807,-3.108686,12.364204,2.760567,15.215915,3.115805,15.436301,2.962877,12.586351,-3.121486,12.542188,3.112123,13.930140,-2.998864,14.448268,-3.053692,13.462707,-3.060497,12.094494,-3.074055,13.831706,-2.968396,13.017229,-2.890415,13.664924,-2.746149,13.838673,-2.788371,13.261282,-2.888880,14.486022,-2.681775,14.308525,-2.832002,13.486717,-2.714287,13.254652,-2.702541,14.195981,-2.701219,13.021314,-2.684913,14.773395,-2.644322,-25.841072
12.122000,0.000000,8.277710,2.963731,7.510960,-3.134574,7.869979,2.921639,8.376898,3.063518,8.221086,2.881869,8.749011,3.036771,8.264092,-3.121262,7.529876,-3.035716,9.515240,3.041570,7.502098,-2.864555,6.754979,-2.965602,7.296802,-3.089972,8.244076,-2.932691,8.358353,-2.756980,6.718802,-2.835137,7.965256,-2.668071,8.856872,-2.762719,7.848334,-2.645538,7.551310,-2.678017,7.916609,-2.766619,7.569653,-2.614305,7.871785,-2.548747,7.996307,-2.638450,7.970141,-2.658785,7.983018,-2.559334,7.355946,-2.548105,9.843140,-2.336604,7.286329,-2.517807,7.963617,-2.478237,7.306475,-2.375039,8.416541,-2.160358,7.555454,-2.327836,-21.435606
12.223000,0.000000,11.677237,2.529504,11.920218,2.475065,10.480086,2.521836,9.190744,2.552416,10.851448,2.573697,10.794483,2.724230,10.867990,2.582855,9.770728,2.730871,11.458539,2.734367,10.223241,2.767794,10.012335,2.727924,11.925526,2.779445,11.733741,2.857634,9.636236,2.822225,11.228101,2.939891,11.809338,3.101906,10.676715,3.029997,9.709162,3.034189,10.993033,3.040463,13.248928,3.090266,10.873631,-3.098128,10.203777,-3.079435,10.303657,-3.108306,10.033528,3.051133,11.413453,-2.904425,11.159939,-2.921920,10.515105,-3.051360,9.591669,-2.872856,12.028845,-2.869159,11.478170,-2.920841,10.458928,-2.779505,11.928257,-2.791588,-24.291750
12.323000,0.000000,9.600729,-1.260832,7.728987,-1.472295,8.681405,-1.562171,8.809168,-1.779229,9.752721,-1.693801,8.264903,-1.889865,8.025413,-1.663678,9.393261,-2.082559,9.289406,-2.112528,9.022620,-2.279434,7.926906,-2.152073,7.834614,-2.391868,9.271382,-2.289865,8.800878,-2.572043,8.371996,-2.510800,9.252064,-2.784062,9.248506,-2.865361,10.420486,-2.953191,9.443616,-3.132196,7.651489,3.112166,7.381636,3.123013,8.313424,2.941450,8.687633,3.030819,9.081487,2.753969,7.698815,2.713933,9.341952,2.597912,9.296368,2.512811,8.720387,2.494167,8.340852,2.465167,8.280540,2.341263,8.534988,2.045550,10.112997,2.117650,-22.144228
12.423000,0.000000,10.251150,-2.041839,10.336056,-2.026148,9.303711,-2.140516,12.479990,-2.124760,8.323704,-2.460980,9.721986,-2.497656,8.821440,-2.285155,9.075850,-2.505324,11.673140,-2.735468,10.107592,-2.630373,8.498398,-2.946355,9.063858,-2.971627,11.519475,3.054503,10.283300,-3.083407,9.896240,-2.951213,12.036176,2.872698,10.179096,2.927766,8.300153,2.725316,9.725954,2.733210,9.396317,2.600781,8.967971,2.701343,9.168156,2.549562,9.731866,2.297711,10.136777,2.404592,10.337940,2.182257,9.129177,2.144311,9.563861,2.060448,10.769935,1.872703,9.927089,1.892207,10.147119,1.689956,10.464776,1.742476,9.635621,1.316839,-23.478268
12.523000,0.000000,11.253052,2.973881,9.924163,3.078332,10.015893,2.969012,10.735516,3.103546,10.096588,2.994435,10.295113,-3.131104,9.990887,-3.038682,8.949969,-3.046561,10.032807,-3.015940,9.672872,-2.932952,8.906557,-2.926311,8.709906,-2.860674,9.379233,-2.840940,9.550890,-2.838061,8.799522,-2.906525,9.539000,-2.728046,10.102959,-2.695147,11.042770,-2.604283,10.588350,-2.703040,9.979219,-2.633070,9.979521,-2.605689,10.827363,-2.632643,9.557444,-2.525060,10.515204,-2.555782,10.808799,-2.433367,10.445608,-2.525050,10.638787,-2.530751,10.013968,-2.309686,11.277010,-2.326731,10.631924,-2.455470,10.981006,-2.270748,9.541338,-2.256961,-23.671347
12.623000,0.000000,8.555425,2.651972,7.529108,2.976999,8.359961,2.831538,8.744981,2.902458,9.217926,3.001492,8.367278,3.011185,7.768274,2.901160,7.902331,2.989247,10.098036,3.079623,8.483636,3.065822,8.085721,2.996913,9.306713,2.925740,7.102464,3.124607,7.338711,-3.135789,7.840088,-3.075441,8.355512,3.131840,7.952261,-3.125741,7.679992,-2.994789,8.711929,-2.964057,8.979945,-2.991610,8.871083,-2.842796,8.945323,-2.818068,7.797226,-2.762378,8.490758,-2.775866,9.120838,-2.755291,9.473072,-2.722937,9.253787,-2.650109,9.303497,-2.569202,8.945642,-2.547523,9.344924,-2.649570,8.471888,-2.682447,8.674936,-2.564672,-22.250890
12.724000,0.000000,12.402699,2.711135,11.756974,2.453016,11.522898,2.458797,16.760620,2.724392,9.669576,2.498503,10.150977,2.555109,10.411057,2.890615,11.362325,2.846563,10.556664,2.715186,10.159187,2.703658,10.320679,2.878972,10.267032,2.731624,10.588030,2.664126,11.282946,-3.027811,11.515909,-3.054328,12.562364,3.080160,9.434060,3.035320,10.673290,3.031522,10.099878,3.016028,9.316797,2.925374,9.666191,3.119553,9.556610,3.082450,11.016638,-2.986538,9.908372,-3.008262,10.114491,-2.833910,9.939211,-2.788889,11.149889,-2.639023,9.495185,-2.971152,11.238805,-2.925346,9.432899,-2.847152,11.395359,-2.757228,12.949510,-2.860936,-24.119708
12.824000,0.000000,9.347925,3.032171,10.146485,2.984906,9.006210,3.070171,10.128938,-3.059937,9.271285,-3.076447,9.919674,-3.038951,10.413095,-2.948863,8.395352,-2.982744,10.231996,-2.822174,8.526895,-3.005747,9.988006,-2.714884,9.863393,-3.097627,9.998406,-2.854977,13.090266,-2.755100,10.145716,-2.728033,8.523353,-2.849817,9.508035,-2.726933,10.912371,-2.602264,10.149103,-2.766923,10.576622,-2.534123,7.865377,-2.549721,9.499551,-2.688463,9.163944,-2.453731,9.814709,-2.401099,9.282508,-2.578183,11.308085,-2.413703,9.268558,-2.323702,9.174639,-2.326692,10.571308,-2.397539,9.031058,-2.223136,11.011912,-2.311305,10.886670,-2.283477,-23.151507
12.924000,0.000000,9.238993,2.636957,8.409042,2.659175,8.674881,2.658572,8.734552,2.724667,9.161587,2.825107,9.650680,2.681033,7.402471,2.828467,8.373676,2.984863,10.137633,2.909565,7.995677,3.040036,8.199905,3.034396,9.085824,3.012762,7.851593,-3.130633,8.691759,-3.113429,8.027786,-3.029448,8.302152,-3.086972,9.085516,-3.007909,8.730591,3.130934,9.946736,-3.007460,8.598563,-2.956760,8.423655,-2.931375,8.456611,-2.888282,8.035619,-2.823202,10.327188,-2.667398,9.604247,-2.753492,9.659344,-2.859621,7.736625,-2.728741,9.385704,-2.600623,8.674971,-2.760048,8.735661,-2.552278,8.491910,-2.604924,9.355937,-2.656580,-22.476608
13.024000,0.000000,9.818308,2.328118,8.671351,2.578181,8.893532,2.507657,8.431418,2.473301,9.491741,2.726308,10.601948,2.477260,9.892938,2.848701,10.008566,2.545147,11.243837,2.740224,9.303079,2.784665,9.147841,2.942697,9.658201,2.571375,10.376677,3.028863,9.398004,3.060202,8.908490,3.046568,10.647332,3.036559,8.707988,3.059688,9.843512,3.065713,8.266019,3.089368,8.797619,2.942394,8.998426,3.025466,9.229933,-3.132760,8.087537,3.092501,8.728935,-2.926617,9.688988,-2.942027,9.145083,-2.897030,9.279941,-2.852959,9.731136,-3.026070,9.436693,-2.932961,9.543340,-2.991939,10.147631,-2.852304,10.121426,-2.878074,-22.923594
13.125000,0.000000,12.805002,2.740243,10.735970,2.804147,11.850086,2.900404,11.038494,2.790156,11.002062,2.870391,11.680052,2.959760,11.466611,2.939731,9.891423,3.045673,9.605712,3.121424,10.865537,-3.090121,10.300933,3.139710,9.923513,-3.050364,9.690348,-3.141330,10.615510,-2.922169,11.304670,-2.909539,10.291265,-2.971517,10.385477,-3.087991,9.431185,-2.914479,11.002710,-2.689517,11.745827,-2.909348,9.841757,-2.906144,10.042963,-2.817679,11.572753,-2.877800,9.911397,-2.770188,11.296861,-2.723513,11.064974,-2.682614,9.900100,-2.675104,11.715836,-2.623116,9.272479,-2.513812,10.878315,-2.491703,11.058977,-2.577805,11.116916,-2.366917,-24.179592
13.225000,0.000000,9.635341,-3.140679,10.356052,3.019506,10.494450,3.101361,11.023953,2.922456,9.384446,3.111383,9.228420,-3.011181,10.224846,-3.051995,11.583553,-2.923864,10.429578,-2.979870,10.425101,-2.978948,9.195869,-3.022902,10.152429,-2.897292,8.745821,-2.829788,9.207750,-2.956537,9.327157,-2.866331,9.325531,-2.697027,8.899326,-2.688600,8.062180,-2.708751,10.539598,-2.681808,9.617622,-2.613391,9.094917,-2.656214,10.239836,-2.565844,8.156065,-2.537531,10.475598,-2.626026,9.648773,-2.461488,10.411579,-2.501574,11.019504,-2.379177,9.680044,-2.359106,11.034278,-2.084731,9.601750,-2.368236,8.380806,-2.249548,10.737721,-2.372705,-23.319219
13.325000,0.000000,9.883295,3.024012,9.114057,3.019030,8.920055,3.087029,10.248871,-3.110797,9.055660,3.065423,11.663700,3.089333,8.849224,-3.048880,8.530753,-3.002011,9.890711,-3.113117,9.544279,-3.108122,9.347150,-2.815944,8.116365,-3.121583,10.302224,-2.952369,10.075294,-2.926907,11.800205,-2.708022,10.669865,-2.849256,10.301212,-2.831277,9.133183,-2.822507,9.168043,-2.913348,9.554137,-2.593430,7.555316,-2.483415,10.252707,-2.433382,9.438028,-2.569998,11.397718,-2.642683,8.496672,-2.395882,9.521770,-2.197731,9.583078,-2.513233,11.126233,-2.267605,10.119762,-2.245109,10.405145,-2.151723,9.907533,-2.376309,10.420440,-2.237012,-22.986048
13.425000,0.000000,8.808908,2.987630,8.577324,2.871252,9.276673,3.095551,9.459069,3.114752,9.817186,3.042960,9.327470,3.093854,8.953924,-3.049884,7.601109,3.128104,8.321913,-3.052063,9.086094,-3.114967,7.780372,-2.906370,10.383873,-2.981900,8.612577,-2.880659,9.321920,-2.977390,9.030304,-3.027745,9.989766,-2.925923,8.571856,-2.809594,9.617264,-2.878398,10.679819,-2.841255,8.755087,-2.823515,9.124788,-2.612443,8.302472,-2.862766,10.301224,-2.545818,10.077174,-2.524447,9.008782,-2.527531,9.740424,-2.589933,9.686624,-2.595582,10.496778,-2.451203,9.548755,-2.462868,7.970378,-2.434058,8.959896,-2.357389,10.402515,-2.449976,-22.889227
13.526000,0.000000,8.895224,2.909328,9.612333,3.061895,9.912798,-3.138977,10.662167,3.019707,9.410207,3.039898,8.013433,-3.138303,9.665136,3.135957,8.429270,3.047775,8.324713,-3.067631,9.569922,-2.897971,8.449247,-3.083850,9.546614,-2.928313,9.154790,-2.961556,7.916404,-3.046406,8.582586,-2.869961,8.711189,-2.985119,8.259934,-2.847331,8.465317,-2.935800,7.741454,-2.643330,9.261164,-2.824281,10.310502,-2.638579,8.428217,-2.637084,8.969657,-2.582032,8.796240,-2.617189,9.876480,-2.501027,10.187988,-2.619155,10.445120,-2.539713,8.706044,-2.681539,9.074065,-2.348340,8.627599,-2.313785,9.183000,-2.333699,8.656364,-2.307772,-22.779605
13.626000,0.000000,9.962247,3.061202,9.295627,3.055084,9.348943,-3.104940,10.912091,2.985417,9.444617,-3.135897,9.086211,-3.113555,9.333838,-2.991496,10.247690,-3.082013,10.064082,-2.911523,9.556333,-2.975237,10.862325,-2.910611,9.867826,-2.979337,8.769490,-2.919196,9.526635,-2.917585,9.066867,-2.900700,10.269759,-2.793482,9.046580,-2.621351,9.094267,-2.902451,10.665343,-2.754972,9.904733,-2.622082,9.085394,-2.596863,9.920071,-2.536193,9.665277,-2.498134,10.220411,-2.564165,9.275468,-2.486654,9.616559,-2.553577,10.531556,-2.520173,9.711347,-2.337417,8.700009,-2.216196,9.273205,-2.317606,10.784593,-2.326048,10.514815,-2.207712,-23.319074
13.726000,0.000000,8.914532,-1.331587,8.505544,-1.485235,10.947125,-1.658735,9.958483,-1.596971,9.480050,-1.848912,8.784152,-1.984915,8.523411,-1.893303,8.037778,-1.990641,11.070005,-2.236770,11.031257,-2.345563,8.836267,-2.236528,8.532010,-2.427611,10.599521,-2.381270,9.619668,-2.497088,10.041204,-2.762156,8.194950,-2.683890,9.401051,-2.785298,10.682506,-2.957715,10.532146,-3.100403,10.594620,-3.140988,10.086926,-3.103129,10.881644,3.056604,9.426523,2.846884,10.290552,2.745527,8.624847,2.797995,9.120541,2.584071,11.091334,2.461221,9.653765,2.415788,9.239320,2.377152,9.084809,2.251415,10.476188,2.194006,10.461613,2.239189,-23.401286
13.826000,0.000000,10.155083,2.823199,11.462726,2.922311,11.720745,2.945343,9.598779,2.993212,10.569511,2.973542,11.450914,2.969150,9.493626,3.079780,10.124909,3.052803,9.766760,-3.048539,10.316274,-3.088588,9.967623,-3.102517,9.110060,-3.107903,10.145567,-2.902155,9.782871,-3.004836,9.566600,-2.860062,9.961720,-2.905298,9.644558,-2.832594,10.038617,-2.810309,9.696267,-2.782199,10.961122,-2.879161,10.178671,-2.706564,10.011654,-2.822563,11.379567,-2.653119,11.222409,-2.734404,11.170734,-2.627667,11.739187,-2.557098,11.242094,-2.660752,11.404084,-2.644987,10.026063,-2.521018,10.403470,-2.583303,10.234636,-2.179931,9.940987,-2.421327,-24.014498
13.927000,0.000000,9.569245,-0.144191,8.664485,-0.249023,9.370038,-0.382428,10.521600,-0.678504,9.031817,-0.948302,10.304436,-1.227987,7.745048,-1.330931,9.858150,-1.559374,10.045439,-1.830519,7.921656,-2.143719,9.470824,-2.336244,10.539692,-2.478719,7.954025,-2.794460,8.418861,-2.963837,9.814684,-3.126607,8.667269,2.824673,9.020162,2.577979,9.398905,2.526997,9.250979,2.417283,9.586177,2.030835,8.451865,1.898668,8.645293,1.644538,10.051002,1.571806,10.142922,1.266292,8.487341,1.070088,10.363862,0.731617,10.091284,0.581043,10.739081,0.339140,11.305388,0.256756,9.843286,-0.020906,9.474909,-0.270124,9.327538,-0.563730,-23.090493
14.027000,0.000000,10.100072,-1.874024,8.262408,-1.946379,7.735588,-2.149852,8.121590,-2.169395,7.193869,-2.064334,9.124108,-2.248905,8.844337,-2.207071,7.499851,-2.272678,9.752372,-2.454401,7.907745,-2.439185,7.375427,-2.778523,9.443598,-2.951072,8.463069,-2.949726,9.432223,-2.882822,9.087765,3.079025,8.653905,-3.120800,9.066749,3.021324,8.201553,2.823432,7.999155,2.953391,8.645119,2.714119,7.343332,2.563468,8.363330,2.563041,11.103263,2.585510,8.776731,2.507140,8.027344,2.231013,8.726173,2.188937,8.779278,2.124226,9.828937,2.249237,7.226697,1.976852,7.695167,1.945049,10.157451,1.694812,8.818578,1.788416,-22.373522
14.127000,0.000000,10.194183,3.112930,9.951015,-3.031827,9.589692,-3.059963,8.308418,-3.072714,10.680166,-2.988970,8.073759,3.134192,8.840454,-3.131555,8.528287,-2.949029,8.158200,-2.866494,9.939056,-2.772894,8.601334,-2.853925,9.182779,-2.749209,8.700860,-2.710472,7.452764,-2.808129,9.027933,-2.655313,8.294365,-2.687264,8.640135,-2.697008,9.209307,-2.521022,9.467683,-2.605720,8.769939,-2.593646,8.750346,-2.372549,8.638514,-2.545312,9.806187,-2.478508,8.753375,-2.532967,9.893998,-2.312977,8.951017,-2.322146,8.398365,-2.248766,9.158184,-2.236740,8.181490,-2.276481,8.883994,-2.220787,8.302891,-2.214991,10.041957,-2.217590,-22.732703
14.228000,0.000000,10.347008,2.662432,10.053974,2.703739,10.199724,2.650230,11.689595,2.654423,10.541234,2.744415,12.157740,2.972625,11.602428,3.012821,10.220195,2.766120,10.340566,2.813987,10.469279,2.984804,11.261409,2.985536,11.373080,3.048079,8.522701,3.005663,9.639429,2.918343,9.005393,-3.114710,9.280176,-3.129006,10.137574,-3.004924,9.572945,3.140544,10.416343,-3.006536,9.129424,-3.032540,9.768117,-3.039478,11.745549,-3.115372,8.997001,-2.942211,11.477847,-3.028648,10.857247,-2.932467,10.916620,-2.839109,10.577094,-2.760491,9.343525,-2.696676,10.578303,-2.604425,11.036110,-2.734823,10.595250,-2.660886,11.311616,-2.627143,-24.006957
14.328000,0.000000,10.680863,2.862893,8.477112,2.777175,8.677669,2.657380,8.794424,2.753445,8.178877,2.817089,8.353118,2.788055,8.104142,2.970603,7.714366,2.856396,8.164685,2.852620,9.061050,2.890113,9.077408,2.857270,8.401642,2.765530,9.658478,3.113358,10.288865,3.087820,9.168145,-3.022934,9.191198,3.043691,9.596285,-2.993594,8.043788,3.047128,8.168003,-3.105886,8.184230,-2.934465,8.065607,-3.115485,7.942923,-2.840356,11.047367,-2.850663,8.806345,-2.802736,7.291381,-2.910220,8.776467,-2.671774,8.680847,-2.842123,8.774536,-2.852160,10.071656,-2.519672,9.518236,-2.542711,7.728587,-2.568072,10.636282,-2.435833,-22.333902
14.428000,0.000000,10.801783,2.919846,9.138549,3.114218,8.694895,3.105707,7.965754,3.127023,9.759093,-3.138511,9.812759,3.022620,11.322935,3.135889,8.573202,-3.059795,9.185080,-2.860534,9.285787,-2.841942,7.739856,-2.914367,9.056522,-2.681966,9.053898,-2.889792,9.929601,-2.867419,8.198598,-2.819014,9.327355,-2.703577,8.513818,-2.598965,9.906824,-2.780656,7.510087,-2.687139,8.781276,-2.679517,10.029446,-2.597570,10.237212,-2.472441,10.342141,-2.596916,8.962774,-2.532519,9.654204,-2.500260,9.382238,-2.415951,8.236091,-2.324307,10.483489,-2.334355,8.553869,-2.325173,9.441943,-2.386834,10.565204,-2.106852,10.824113,-2.158084,-23.002766
14.528000,0.000000,10.504220,2.536544,10.021239,2.424129,11.111998,2.612293,9.476628,2.517469,9.955524,2.675603,9.490173,2.597140,10.615898,2.630613,10.004588,2.628883,10.397530,2.878979,12.657917,2.795883,10.126510,2.753900,9.622749,2.777162,9.974744,2.880868,8.322284,2.938788,10.726312,2.920722,9.925022,3.001526,9.529855,-3.107563,9.304709,3.086031,10.265310,3.110089,9.504951,3.078802,9.838398,-3.079460,8.506749,3.141305,10.842059,-3.123326,9.533386,-3.011737,10.271408,-3.024269,9.429134,-2.740139,9.128840,-2.972964,9.771451,-3.007960,9.494047,-2.889838,9.757083,-2.730616,8.464565,-2.744483,12.387597,-2.740672,-23.524356
14.628000,0.000000,7.904057,-1.406908,7.341353,-1.513701,7.777333,-1.646787,8.360011,-1.755742,8.205398,-1.652841,8.217699,-1.803471,8.004030,-1.882485,7.380250,-1.896387,8.991777,-2.089081,7.154115,-2.207639,7.843933,-2.067626,7.870321,-2.581054,7.136986,-2.508196,7.378241,-2.520791,8.733799,-2.529297,9.685499,-2.613284,7.786624,-2.952978,7.162863,-3.014382,9.206987,-3.054417,7.882039,3.096041,7.752686,-3.138071,8.236893,2.935676,8.761903,2.952604,8.601574,2.753205,7.565901,2.856133,8.094543,2.556870,8.775545,2.648225,9.302322,2.444001,8.203285,2.366367,7.523204,2.225241,7.787182,2.214476,8.311703,2.030919,-21.541052
14.728000,0.000000,12.780368,-1.854692,11.903329,-1.898428,12.878542,-2.040683,12.851734,-2.218120,10.856377,-2.272112,12.534915,-2.474653,11.282578,-2.465596,11.057804,-2.620845,11.010327,-2.583101,10.677183,-2.661854,9.270781,-2.660269,11.433979,-2.864884,11.838320,-3.103517,12.006374,-3.051404,11.559532,-3.131699,11.379967,2.863333,11.374086,2.659892,11.383927,3.106454,11.919630,2.742616,11.195456,2.657205,11.752157,2.398886,11.851575,2.512587,11.198807,2.316866,9.966485,2.250994,12.373565,2.307644,13.215939,2.339807,12.905419,2.077713,12.379716,1.999806,12.547306,1.769184,11.830153,1.820251,12.525604,1.614166,13.745725,1.594256,-24.717995
14.829000,0.000000,7.995144,2.841387,8.290208,2.939872,7.076907,3.031968,8.499585,3.087156,7.752138,2.997937,6.780348,3.132466,7.551739,-3.084337,8.368676,3.064711,7.356038,-3.031032,7.273393,-2.904212,8.044367,-2.997568,7.182681,-3.040111,7.968209,-2.995895,6.731545,-2.953619,7.592231,-2.959069,7.440628,-2.810604,7.663559,-2.716751,6.745408,-2.699179,6.910307,-2.924926,7.742121,-2.717542,8.572006,-2.610948,7.089946,-2.689905,7.244354,-2.684876,6.865771,-2.651121,9.156338,-2.634266,8.446425,-2.541738,9.394188,-2.547762,7.167785,-2.616018,8.617922,-2.406598,7.602735,-2.417552,8.577547,-2.398902,8.400507,-2.258916,-21.311943
14.929000,0.000000,13.791072,2.698797,11.630156,2.805940,11.592623,2.910872,14.004803,2.775393,11.650331,3.008858,11.441565,2.997571,12.635791,3.125357,11.188524,3.029768,13.396943,3.112564,12.058205,3.024046,13.379424,-3.046229,11.323363,3.010504,13.667662,-3.129217,12.733064,-3.024754,11.062541,-2.958472,14.277398,-3.033011,12.557018,-3.092232,10.984990,-2.966185,13.424845,-3.069860,11.830250,-3.048229,11.872817,-2.946168,12.987315,-2.959665,10.769911,-2.621010,12.092611,-2.638443,11.256959,-2.687382,11.757880,-2.685777,11.473827,-2.603054,13.524101,-2.699792,11.413747,-2.579670,12.842073,-2.601076,13.816699,-2.683231,13.678601,-2.475952,-25.400799
15.029000,0.000000,9.341539,2.733791,9.380598,2.661306,8.917444,2.929527,9.233209,2.846930,8.593745,2.838717,8.407147,2.704542,7.530219,3.019628,8.788179,2.920949,9.825540,2.802251,9.177830,3.051734,8.241498,2.991106,8.434008,-3.140719,9.351493,3.078682,10.124650,-3.116385,9.464878,-2.833104,8.638645,3.115420,8.245974,-2.863750,8.472661,-2.956093,9.036553,-3.035923,9.075360,-3.118713,9.998862,-2.893390,10.735168,-2.923075,8.191995,-2.875075,9.480258,-2.727556,9.462475,-2.813584,10.266329,-2.477258,8.005163,-2.731245,10.542469,-2.596600,10.568301,-2.692979,8.719195,-2.501391,9.785471,-2.632097,8.993961,-2.481398,-22.751355
15.129000,0.000000,8.910179,3.016463,8.971470,3.091198,10.526364,-3.072090,9.799524,-3.129880,8.938708,3.125961,10.072135,-3.134382,7.869848,3.075348,7.950475,-2.915284,7.815330,-2.996963,8.450547,-2.979455,8.613762,-2.880979,8.432973,-2.852755,7.876883,-2.869160,7.556436,-2.868887,7.984067,-2.837076,7.274890,-2.756157,8.227169,-2.721485,7.822975,-2.572225,7.828959,-2.728181,9.833467,-2.638487,8.458640,-2.495028,7.832787,-2.594754,8.394094,-2.738886,10.324138,-2.501479,9.027772,-2.450019,9.094962,-2.379616,8.307849,-2.230486,8.964160,-2.289786,9.447922,-2.153626,9.455125,-2.246705,9.407985,-2.222835,8.044822,-2.139026,-22.528629
15.229000,0.000000,11.418703,-1.973509,12.676827,-1.933218,10.910133,-2.162861,12.507363,-2.275032,14.588400,-2.141843,11.581628,-2.347371,12.946157,-2.483730,12.415089,-2.580264,10.504158,-2.590253,11.972586,-2.684311,11.694752,-2.843142,11.995976,-2.772227,11.998423,-2.835354,11.768890,-3.075880,10.824329,-3.091918,11.701629,2.905621,10.797497,2.937088,13.113633,2.955803,11.640025,2.741475,11.240057,2.675493,13.194313,2.557353,11.520186,2.527134,12.570889,2.366562,12.462913,2.356205,12.998332,2.157810,11.950654,2.041088,14.233132,1.966287,11.597603,1.986737,15.019815,1.953275,14.557448,1.709975,12.154253,1.535700,13.865078,1.748662,-25.432247
15.329000,0.000000,8.035124,2.839348,8.809231,2.924245,7.235282,2.830557,7.825247,2.965202,8.235166,3.110522,7.832494,2.948639,9.046835,3.034805,7.453984,3.107505,7.937748,3.015320,8.534434,-3.058392,8.100312,2.917093,7.487841,-3.017174,7.882303,-2.966828,7.516120,-3.018881,7.738935,-3.005674,9.251236,-2.875172,6.753752,-2.927965,8.097912,-2.872869,7.183855,-2.813788,8.346136,-2.808990,6.858519,-3.008509,8.563010,-2.727437,8.876870,-2.740508,8.656323,-2.562941,6.685189,-2.677730,8.478791,-2.557253,7.603585,-2.439217,7.419435,-2.685117,9.691328,-2.464275,8.239838,-2.364569,8.300895,-2.580286,9.251093,-2.484457,-21.673362
