Time,BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha),Ch 25 (Mag),Ch 25 (Pha),Ch 26 (Mag),Ch 26 (Pha),Ch 27 (Mag),Ch 27 (Pha),Ch 28 (Mag),Ch 28 (Pha),Ch 29 (Mag),Ch 29 (Pha),Ch 30 (Mag),Ch 30 (Pha),Ch 31 (Mag),Ch 31 (Pha),RSS
1.001000,0.000000,15.156237,2.034153,15.746582,2.201696,12.189558,2.059264,15.407060,2.210383,16.926979,2.287970,18.279619,2.330914,14.719620,2.438083,13.864542,2.281849,15.329989,2.494199,12.475063,2.388179,15.271355,2.391545,14.581849,2.354796,13.476978,2.571058,13.374937,2.430213,14.223765,2.663641,10.614194,2.671641,12.914578,2.718945,14.448646,2.809932,15.425127,2.656327,11.007248,2.705416,13.931637,2.820631,13.507484,2.811448,12.920903,2.853933,14.214180,2.957985,12.822619,2.726805,14.351856,3.103537,14.601453,2.935116,15.101197,3.118095,14.016013,3.033753,12.597950,2.940007,14.764322,-3.110692,14.924139,-2.983333,-26.560066
1.101000,0.000000,11.536123,2.411540,9.510045,2.535982,9.995096,2.416103,9.697869,2.502002,8.322703,2.639493,11.999177,2.585806,9.866374,2.763818,8.563725,2.558594,9.514521,2.554516,10.087870,2.685075,8.052993,2.580575,9.805006,2.742202,10.298202,2.777234,7.770863,2.903324,8.874573,2.824662,9.787594,2.830767,9.081406,3.019764,11.744283,3.012780,8.870717,3.012028,7.675109,2.879188,7.406760,2.988889,8.618494,-3.113108,9.886002,-3.030801,9.712042,-3.097374,8.523142,3.129840,8.794576,-2.973063,8.316857,-2.811244,9.979450,-2.967910,9.981382,-2.992596,9.614407,-2.931008,9.676897,-2.928998,9.107359,-2.775588,-22.812116
1.201000,0.000000,13.302729,2.632598,9.169724,2.529837,10.884890,2.542196,9.153520,2.637025,9.425623,2.489844,10.635964,2.549369,9.946068,2.711828,8.268135,2.803627,9.141010,2.977573,10.634816,3.079946,7.638732,2.695689,7.896752,2.917081,11.184038,2.745545,10.563035,2.935627,10.986470,2.824233,9.255294,3.061742,11.191211,2.996356,10.943285,3.126537,10.004772,3.133741,8.637365,3.058785,10.227930,-3.003226,9.439871,-2.849252,9.649669,-3.015828,8.999780,-3.132500,10.460882,-3.060478,13.208148,-2.861889,8.990951,-2.837062,10.668297,-2.862213,9.062544,-2.764244,8.892341,-2.800256,10.163041,-2.765802,10.055080,-2.569745,-23.450926
1.301000,0.000000,19.028055,2.674181,14.837046,2.775592,15.622828,2.674355,14.502197,2.748412,20.045237,2.695386,15.476001,2.683719,16.179333,2.895362,16.896436,2.925611,17.607841,2.752765,18.795449,2.925280,15.544742,2.865377,16.471267,2.831151,15.124942,-3.109675,18.489697,-3.115358,15.530195,3.077619,15.962991,-3.061203,17.322583,2.963012,18.405728,2.986592,14.043734,-3.105905,18.026791,-3.021379,19.312750,-2.676445,18.712598,-2.993879,15.180888,-2.906883,17.442096,-2.743860,17.059852,-2.781028,16.506878,-2.665138,18.707090,-2.809899,18.389502,-2.661222,16.031706,-2.715237,19.838048,-2.681054,17.043737,-2.820418,18.264612,-2.426117,-28.232194
1.401000,0.000000,19.956597,-2.297079,28.133597,-2.388148,20.413803,-2.457383,18.933508,-2.482831,23.439168,-2.652708,20.705891,-2.679128,19.661489,-2.741640,18.389775,-2.825643,23.464858,-2.972694,19.343334,-2.947510,19.758205,2.979492,18.417273,3.115248,20.493107,3.000860,23.114246,2.590219,18.542397,2.736154,20.235697,2.501793,23.071378,2.746074,23.900370,2.589283,17.917367,2.719863,20.122744,2.414272,18.502438,2.209889,23.339537,2.048877,18.074594,2.010786,18.296704,1.909719,25.877821,1.925498,22.879329,1.707331,28.084759,1.763389,20.810654,1.699062,22.363192,1.624212,20.126102,1.335396,20.445617,1.394487,21.690327,1.298602,-30.006326
1.501000,0.000000,11.593590,2.110611,10.832678,2.514167,10.584265,2.290099,9.509553,2.193624,11.463333,2.460652,10.446421,2.231515,10.504960,2.453322,10.646657,2.385037,10.249669,2.477772,12.460931,2.715898,9.314924,2.646790,11.882362,2.560628,9.975377,2.799234,13.519652,2.779754,10.088010,2.811823,11.847333,2.728092,11.892795,2.812895,10.972036,2.718787,9.553440,2.798709,8.779062,2.795180,9.087753,3.022236,10.471082,-3.137963,13.492046,2.834044,14.080037,2.937184,9.839173,2.974346,11.377450,3.096287,11.414661,3.118617,12.045568,-2.908653,11.089385,3.074119,11.326907,3.081477,9.982749,-3.091646,12.170438,-2.914524,-24.131401
1.601000,0.000000,9.141351,2.301757,9.545572,2.419257,8.456307,2.488682,9.055405,2.375053,9.343450,2.486860,8.875808,2.549356,7.730007,2.666182,9.238417,2.723606,10.493541,2.719999,8.453907,2.668965,7.951459,2.738272,7.918098,2.792008,8.852363,2.756996,8.026076,2.810093,8.930008,2.782037,9.579485,2.787059,8.869588,2.861628,8.727641,2.953014,8.683559,2.979556,9.959924,2.865370,8.126624,3.061686,8.225281,3.118654,8.656142,3.085839,7.422983,-3.120574,9.561114,3.095493,9.509277,3.041722,8.935559,-3.097867,8.498894,-3.011033,9.975906,-3.012679,8.577709,-2.946646,8.352744,-2.833284,8.486967,-2.980760,-22.367487
1.701000,0.000000,14.489007,2.668357,11.480135,2.648300,12.569180,2.661233,15.676674,2.715560,13.198834,2.780263,13.947146,2.768352,11.629249,2.953323,10.296570,2.881167,13.091561,2.915697,13.632429,2.613222,14.123193,3.031908,11.950993,2.938706,13.909250,-3.090300,12.080652,3.041471,13.142094,-3.086544,11.814665,3.115121,11.721625,3.068290,12.128183,-3.121519,16.907579,2.986342,12.884234,-3.073563,13.527041,-3.043495,14.374011,-2.902892,11.413955,-2.811843,12.366473,-2.865999,12.852584,-2.772452,12.044888,-2.673676,11.975657,-2.791199,12.453816,-2.910213,12.773734,-2.697432,10.787480,-2.708625,12.612916,-2.892498,13.149579,-2.795378,-25.478828
1.801000,0.000000,24.983005,2.698822,26.524862,2.530565,23.917601,2.818659,27.925543,2.728085,26.020597,2.642507,33.003843,2.643542,23.562999,2.924428,19.368113,2.859183,22.005522,2.968136,22.799161,2.720970,20.616936,2.958751,24.421146,2.947887,28.394066,3.089796,27.671116,-3.068086,26.337558,-3.049563,22.931224,3.015227,25.542233,-3.113330,24.067642,-3.007987,19.493635,-3.052447,18.703341,-3.000041,21.711766,-3.013041,23.873321,-3.016072,19.761068,-2.865832,22.305032,-2.767515,25.751607,-2.783707,19.649507,-2.730700,22.054155,-2.731677,20.762529,-2.666574,24.758302,-2.920420,22.428270,-2.626876,26.421039,-2.609391,21.348285,-2.730257,-30.771530
1.901000,0.000000,23.385862,2.207166,22.911985,2.204627,22.366174,2.323357,22.251305,2.109032,19.789681,2.307429,18.071966,2.151244,19.489743,2.499019,17.830524,2.489413,20.304055,2.555472,19.940179,2.476279,19.006743,2.573169,18.511731,2.591522,16.977325,2.624893,20.725536,2.682054,16.547721,2.774307,18.298462,2.616974,16.655619,2.605585,24.272810,3.084890,19.665591,2.849205,17.695958,2.871687,19.116479,2.933883,19.360021,2.901971,21.923600,3.027003,20.080712,2.959708,19.430333,3.054677,21.379183,2.937694,21.275003,-3.134863,18.145894,3.121594,18.816495,3.073659,19.055076,-3.086660,19.926070,-2.928679,16.920704,-3.004688,-29.272698
2.001000,0.000000,10.502878,2.265033,11.033325,2.394503,10.192589,2.384246,11.198231,2.242839,11.926328,2.464353,10.597400,2.664615,12.375210,2.390253,9.947280,2.498062,11.624015,2.387181,9.663481,2.446919,10.097789,2.572113,11.179853,2.406060,10.340952,2.587856,11.449974,2.599177,11.026724,2.685002,12.443326,2.963469,10.074530,2.769671,9.861086,2.649191,10.857582,2.742018,9.619621,2.728889,13.956036,3.068614,13.056921,3.065029,10.079809,3.139162,10.788127,3.058114,9.624419,2.993961,11.883110,2.994706,10.954569,-3.110658,12.224707,-3.083043,11.859284,3.027759,10.585283,-3.065216,11.807414,-3.082352,11.395597,-3.136499,-24.512930
2.101000,0.000000,9.684930,-2.170771,9.454535,-2.365617,9.248021,-2.471092,7.423511,-2.337635,9.417391,-2.617659,10.560906,-2.646333,8.588216,-2.617820,8.039095,-2.766974,7.749340,-2.977494,8.283738,3.087691,8.867986,3.044916,8.587007,2.998486,9.171035,2.994410,9.075614,3.101944,9.137989,2.870204,9.102207,2.871944,10.110809,2.581005,8.176234,2.334277,10.879174,2.500434,9.317672,2.108882,8.680193,2.357715,10.542028,2.307578,9.115439,2.153213,9.348841,2.003099,8.767059,1.862264,9.924570,1.862987,8.631786,1.774937,8.491052,1.808466,7.932097,1.736570,8.606018,1.764078,9.332346,1.374637,8.451929,1.574405,-22.514079
2.201000,0.000000,11.062075,2.474363,10.123469,2.541249,9.537934,2.610105,8.984388,2.542246,10.302038,2.312616,8.353879,2.502807,9.054519,2.510896,8.514231,2.492146,7.721707,2.708569,8.933906,2.922364,8.536115,2.754105,9.441254,2.906171,10.956525,3.022423,8.577478,2.742080,8.791893,2.773481,8.602684,2.973451,9.286233,2.904493,8.496510,2.996032,9.601679,2.874243,7.817355,2.928052,8.559356,-3.111492,9.775505,2.956378,9.548139,-3.019250,8.914442,3.093581,8.785854,3.117338,9.586976,-3.073761,8.797845,-2.965999,9.229550,-3.129332,9.099622,-3.041227,7.697433,-2.891328,8.324917,-2.766066,8.439999,-2.942580,-22.819263
2.301000,0.000000,10.315126,2.468449,13.412902,2.530652,12.442470,2.778868,10.475963,2.669813,12.552229,2.569568,13.799849,2.777343,10.921966,2.620897,9.269578,2.757024,11.456181,2.854976,13.049120,2.753530,10.755092,3.002865,10.773096,2.863674,10.897627,3.109916,11.221815,2.879438,13.641333,3.131336,11.052262,3.087878,12.948453,-3.016387,12.653595,3.009535,14.196454,-2.988373,11.854208,3.141569,12.285792,-2.996986,11.390299,-2.946656,9.540858,-3.071963,10.511185,-2.946858,11.951150,-2.922195,10.084289,-2.878958,11.058261,-2.886519,13.138161,-2.995850,9.685738,-2.718006,10.637838,-2.986204,10.003625,-2.732195,12.490711,-2.642494,-24.631328
2.401000,0.000000,14.465551,2.541028,15.422038,2.612503,12.308153,2.870077,14.842114,2.661674,13.049970,2.781861,18.079239,2.664834,13.768902,3.114568,14.895500,2.796908,14.269758,2.904045,18.161339,3.023253,13.854849,-3.051895,14.551931,2.946743,14.868021,3.071955,17.598831,3.072504,14.991440,-3.064792,16.685819,2.994956,13.831754,-3.123536,13.257335,-3.103735,12.411773,-3.072408,13.032680,-3.125125,12.498878,-2.967891,14.130264,-2.790261,12.595150,-2.974829,12.610140,-2.765891,12.774776,-2.859115,15.138857,-2.635097,13.645386,-2.637351,14.005515,-2.653624,14.824036,-2.749933,13.125060,-2.822697,14.397916,-2.605828,15.217917,-2.638662,-26.364789
2.502000,0.000000,17.890610,2.670618,15.608390,2.743828,18.005394,2.750349,14.671133,2.852796,18.511195,2.847401,16.816696,2.675283,17.004449,2.837942,14.953742,2.814894,17.408822,2.877654,14.696608,3.124469,15.309509,2.890785,13.988595,-3.094548,17.166832,3.053547,16.678421,-3.016915,14.342905,-2.917356,16.273488,-3.005165,14.137945,-2.938423,15.132668,-3.113940,15.322443,-2.938784,16.024125,-2.908903,15.015977,-2.897295,17.361338,-2.891578,17.832778,-2.807702,14.451117,-2.702432,14.913049,-2.875312,15.733578,-2.867860,16.519604,-2.646730,17.552251,-2.519777,14.112615,-2.666006,16.122337,-2.731559,16.876299,-2.649164,18.089461,-2.341813,-27.882906
2.602000,0.000000,20.865537,2.700190,21.163455,2.710374,16.963320,2.807565,17.250172,2.968524,19.537299,2.860243,15.159979,2.889617,15.579751,3.104921,18.694526,3.031397,18.195765,-2.996435,18.188995,-3.117460,15.660217,3.047972,17.221122,3.018849,18.877238,2.997404,15.107377,3.087637,14.844664,3.129662,15.521138,3.099997,15.902834,-2.870104,17.575288,-3.046541,17.982192,-2.947061,14.758623,-2.921659,18.179859,-2.729567,18.633933,-2.785649,13.846604,-2.796786,15.284789,-2.729790,16.837569,-2.768567,18.141776,-2.803505,17.167656,-2.618830,16.817683,-2.750005,15.297435,-2.735963,17.441612,-2.504153,15.392666,-2.590013,18.696224,-2.464274,-28.168516
2.703000,0.000000,20.196915,2.914235,20.508173,2.780484,18.875315,2.737852,21.806952,2.801055,17.881623,2.826135,19.776550,2.906287,16.748915,3.033202,16.966210,2.967689,20.868270,3.007342,20.519055,2.955673,19.736570,2.940626,19.670465,3.058446,18.222115,-3.105966,16.954211,2.987601,16.986857,-2.914385,17.045228,-3.128294,16.823644,-2.867960,20.425033,3.131677,16.541181,-3.114335,15.780180,-2.874455,18.144435,-2.978254,20.120548,-2.809565,20.835495,-2.655472,16.598969,-2.784180,17.409794,-2.670282,17.959781,-2.466542,14.958758,-2.758831,16.473101,-2.725212,20.678071,-2.525439,19.317888,-2.591069,16.407284,-2.543001,24.443816,-2.472526,-28.668785
2.803000,0.000000,15.540069,-1.632294,17.203417,-1.561295,19.329829,-1.893217,15.372105,-1.956964,17.733707,-2.087431,18.350606,-2.292322,18.580612,-2.266635,18.449642,-2.427937,16.981751,-2.282534,14.952823,-2.441468,14.775579,-2.468923,15.322328,-2.757079,17.269778,-2.698636,18.789193,-2.811393,16.237346,-2.951632,15.543483,-3.093866,15.451458,3.102204,16.806213,-3.128005,13.731296,2.828419,14.914913,2.796142,17.575979,2.889687,17.268497,2.742691,15.354337,2.545475,16.975206,2.426718,14.567171,2.456982,16.140787,2.266235,15.100082,2.038811,18.930681,2.371961,16.044671,1.984672,16.830829,1.930014,17.241173,1.780081,17.777313,1.897722,-27.968772
2.903000,0.000000,18.585903,2.785682,13.553143,2.708250,14.779865,2.979111,15.975262,2.840988,15.616374,2.647084,14.834710,2.903719,14.862286,2.743516,14.464727,2.955371,13.770330,3.057500,14.701595,2.918167,12.748308,3.044574,15.606556,3.051818,14.833355,-3.078910,11.492872,3.005918,13.324595,-3.098527,15.329829,3.044997,13.223104,-3.056450,15.035570,-2.959295,12.789081,-3.013621,13.913064,-2.990936,16.826703,-2.897727,14.072609,-3.009443,12.796203,-3.068543,13.437214,-3.089228,15.005332,-2.708226,15.417336,-2.622397,18.403715,-2.885932,14.601847,-2.725966,16.367905,-2.663753,12.785915,-2.724349,13.900736,-2.463457,15.221573,-2.649107,-26.881732
3.003000,0.000000,12.401134,2.585298,11.877280,2.682794,11.119656,2.795488,11.339994,2.621528,11.178210,2.755814,14.455496,2.623639,10.806743,2.942406,12.181536,2.981647,13.602109,2.907968,11.268226,2.774478,12.399447,-3.132494,14.308347,2.853630,11.279602,2.903935,12.649598,3.057045,13.591488,3.042896,12.132809,-2.994559,12.088711,3.100955,14.005127,-3.017811,16.349728,-3.111131,11.509161,-3.100429,9.514912,-2.869581,12.011500,-2.924884,10.945365,-2.764036,10.326379,-3.003323,10.334294,-2.901746,11.797073,-2.730040,11.826449,-2.922805,12.066167,-2.774113,11.858462,-2.682596,10.557846,-2.681251,11.749010,-2.656147,11.543488,-2.735032,-24.997914
3.103000,0.000000,10.114974,2.394171,10.920199,2.526466,9.595186,2.540330,10.637852,2.643296,10.483390,2.604761,11.243315,2.792059,9.474160,2.674746,9.069450,2.730743,8.961251,2.806231,9.721376,2.725932,8.564376,2.828652,10.190862,2.800399,9.310732,2.950978,9.206218,2.790139,9.530552,2.962353,11.034921,2.741374,8.791860,3.064941,9.119539,3.109061,9.256787,3.041184,9.519943,-3.105406,8.630697,-3.137493,9.348500,2.862653,9.111725,-3.001522,9.301980,-3.022602,8.947507,-2.880838,8.588414,-2.882113,8.677758,-2.850614,10.087911,-3.019091,9.769497,-2.986920,8.546583,-2.897402,8.997400,-2.803146,9.052140,-2.662612,-23.147534
3.203000,0.000000,8.529174,2.243272,11.218208,2.532522,8.694492,2.382950,9.166866,2.387490,8.850877,2.441934,7.826432,2.440784,9.634314,2.646729,8.432039,2.562964,8.627398,2.562936,8.837764,2.554730,7.010021,2.581249,7.963546,2.577766,8.315949,2.697322,7.827056,2.625008,7.537665,2.970801,7.600561,2.747887,8.081393,2.783582,9.174187,3.041726,8.515530,3.106873,7.567365,2.939002,10.716531,3.070042,8.312215,2.946212,8.677538,-3.096265,8.243913,3.044024,9.613300,-3.099204,7.218137,-3.087400,9.939876,-3.011373,9.070677,-2.914127,8.143488,-3.124171,8.534119,-3.025961,8.055588,-2.896715,8.328782,-3.115889,-22.335300
3.303000,0.000000,10.999260,2.306937,9.693998,2.201381,8.904561,2.451935,11.436591,2.199177,11.229685,2.339564,11.021069,2.285456,10.299791,2.341078,11.326282,2.522816,9.623405,2.545586,9.137034,2.429588,9.963894,2.336849,9.853383,2.846160,8.912644,2.564188,11.731032,2.648027,10.040205,2.687528,10.520806,2.643373,9.047394,2.794728,11.374615,2.836740,8.400644,2.792742,9.438445,2.890670,9.729765,2.938465,9.217188,2.907123,11.831122,3.096862,10.078140,3.007892,9.647443,2.975201,11.014147,2.966849,9.374972,3.018030,10.405930,-3.128567,10.032185,-2.961571,9.024639,-3.103654,11.997775,-2.931752,10.216131,-3.104556,-23.581097
3.403000,0.000000,18.505156,2.245409,19.295543,2.265765,15.676791,2.137583,18.315802,2.446866,16.429503,2.260116,16.629554,2.368491,17.962626,2.354438,14.247427,2.321203,14.137839,2.475917,16.876193,2.624025,17.976971,2.548893,21.167081,2.488760,17.729739,2.725015,18.087935,2.649924,18.138502,2.389943,17.659247,2.908733,18.192987,2.793482,16.985397,2.661875,13.969516,2.826374,20.992345,2.724104,16.496156,2.956906,16.356496,2.966865,16.503978,3.029293,16.822124,-3.092854,13.490671,3.021482,16.450243,2.973436,20.779903,3.115326,18.600346,-2.847143,13.732413,3.088426,13.776737,-3.038930,15.526776,3.111194,13.902373,-2.764981,-27.842311
3.503000,0.000000,24.055630,2.627681,31.538361,2.657594,25.367228,2.725050,23.265513,2.542373,23.092741,2.758410,23.229333,2.550527,25.315734,2.640894,28.370335,2.867479,26.628112,2.926067,24.678181,2.908102,24.028267,2.957777,22.142334,2.925764,22.785641,2.813700,24.403813,2.970215,21.034873,3.041339,19.822714,3.071435,23.243105,2.916778,25.282956,-2.991937,22.679000,3.055687,24.241451,3.077630,22.163964,3.058131,24.565394,-2.890467,24.664068,-3.090073,22.546370,-2.915485,23.361537,-2.780158,24.547183,-2.978961,19.147749,-2.722153,25.470094,-2.602247,21.145493,-2.844441,25.895856,-2.825443,22.982164,-2.625918,25.379394,-2.548647,-31.035352
