Time,BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha),Ch 25 (Mag),Ch 25 (Pha),Ch 26 (Mag),Ch 26 (Pha),Ch 27 (Mag),Ch 27 (Pha),Ch 28 (Mag),Ch 28 (Pha),Ch 29 (Mag),Ch 29 (Pha),Ch 30 (Mag),Ch 30 (Pha),Ch 31 (Mag),Ch 31 (Pha),RSS
1.002000,0.000000,11.012308,0.648704,9.971574,0.763422,9.013042,0.731261,11.542922,0.856061,9.328487,0.851524,8.800152,0.790651,9.405288,0.937412,9.251233,0.924506,8.248027,0.831022,9.098139,1.088394,8.565112,0.982621,9.164158,1.019075,9.967033,1.178999,7.828899,1.224541,9.456650,1.119402,9.809498,1.157266,7.995164,1.288936,8.193207,1.223365,8.965866,1.306512,9.314243,1.343536,9.922821,1.311778,9.387056,1.278039,8.937179,1.273096,9.783379,1.316622,10.136187,1.452884,11.710069,1.566952,9.408568,1.627397,10.999169,1.581157,9.546327,1.640697,10.206125,1.639707,10.173744,1.695897,9.205587,1.839645,-23.268840
1.102000,0.000000,7.716464,0.749582,8.965726,0.859495,9.448172,0.730310,9.734865,0.721832,9.006771,0.910906,11.921920,0.942900,8.120284,0.893390,9.486405,1.008365,8.988496,1.009842,7.994766,0.989739,6.937379,0.936754,9.461138,1.179575,8.234563,1.131093,8.807057,1.049957,8.103979,1.172445,10.030506,1.219852,8.895305,1.312945,8.550456,1.390777,8.737881,1.336602,8.166002,1.476689,8.683714,1.512288,8.876190,1.352503,9.319769,1.466374,9.781793,1.611107,7.837418,1.551250,7.804535,1.604435,8.976482,1.525053,9.546888,1.598340,10.508990,1.728043,9.639150,1.714448,9.737316,1.745446,8.845454,1.847885,-22.696648
1.202000,0.000000,7.897343,0.755798,7.852686,0.770529,6.877651,0.779760,8.708983,0.818014,7.922052,0.854772,7.143142,0.827258,7.558883,0.775620,6.625355,1.078540,8.602903,0.864320,9.015211,1.121463,6.996031,1.059413,7.944356,1.064590,8.078958,0.959285,7.827882,1.140174,8.078924,1.195423,7.797474,1.428340,9.223781,1.224443,8.156612,1.182412,6.983027,1.219735,8.038535,1.483988,10.077241,1.470440,7.300536,1.334430,8.120016,1.505141,8.470737,1.746823,7.593706,1.484804,8.074176,1.542647,9.087490,1.650759,9.118052,1.625902,7.530876,1.726259,7.881686,1.764160,9.105988,1.668906,9.385484,1.833033,-21.783709
1.302000,0.000000,7.108176,0.405073,7.386278,0.572318,9.139246,0.578725,7.384836,0.720985,8.251214,0.640337,8.723553,0.666226,7.259600,0.647951,6.851765,0.774024,7.207179,0.712723,7.937105,0.767486,7.381324,0.862744,7.942033,1.056898,7.129088,0.949143,6.585756,0.855895,7.079570,1.105080,7.892254,1.003407,7.662664,1.217797,6.916367,1.160841,6.692069,1.224394,8.200998,1.110930,7.450051,1.196105,8.137663,1.350790,7.299078,1.320043,7.309603,1.355414,8.673647,1.230870,7.304286,1.212745,9.275147,1.363945,8.113748,1.456447,7.511980,1.548117,7.030199,1.332073,8.085000,1.529793,8.652152,1.577418,-21.459041
1.402000,0.000000,7.510938,2.008868,8.844580,1.921958,9.325857,1.849186,9.135480,1.662195,10.146697,1.793487,8.991329,1.590230,7.948391,1.415114,7.454821,1.306668,9.154080,1.410879,8.510341,1.251210,9.134961,1.296050,10.111429,1.021264,8.385475,1.042422,8.727838,0.859587,9.075531,0.755738,8.738442,0.658366,8.954443,0.510435,8.625314,0.384425,10.264608,0.264121,9.270719,0.322854,8.211190,0.321614,7.866947,-0.056479,10.819773,0.085189,8.963467,-0.069956,9.142183,-0.062516,8.865240,-0.400323,9.690953,-0.382738,10.076870,-0.541019,10.685020,-0.492680,9.241269,-0.722376,8.205091,-0.732792,9.096517,-0.703653,-22.396802
1.502000,0.000000,9.970273,0.419158,11.377296,0.218540,10.414777,0.227845,11.649129,0.414911,11.299610,0.321997,10.576798,0.360293,12.423408,0.679621,12.182158,0.668302,11.000357,0.521808,9.887665,0.588129,9.202900,0.767262,9.787679,0.610001,10.529475,0.598229,10.767601,0.948331,10.615685,0.725593,12.473629,0.801106,11.004388,0.894291,11.969604,0.952969,11.094418,1.025145,9.475742,0.812688,10.010853,0.940600,11.786786,0.904478,9.948677,0.972987,10.831209,1.006911,11.232756,1.062519,12.657056,1.147864,11.031832,1.304181,10.553354,1.194069,11.930824,1.206577,10.838973,1.348765,11.589653,1.300674,10.991107,1.371872,-24.329803
1.602000,0.000000,9.537860,0.739764,10.137595,0.804960,8.628495,0.956493,9.842289,0.783476,8.890673,0.908812,9.278100,0.916577,9.371948,0.918864,9.160964,1.036438,7.633297,1.052380,7.169531,1.008260,7.897219,1.149373,9.498085,1.363210,8.523097,1.158667,8.164284,1.259537,8.376731,1.238768,8.545724,1.289887,7.503521,1.326544,9.478949,1.390169,9.798593,1.395164,9.076986,1.429895,8.328060,1.371733,9.178651,1.533336,10.708392,1.612272,8.979475,1.419102,9.013692,1.713274,9.147783,1.598254,8.290317,1.594579,9.677670,1.738137,9.062414,1.644330,8.295417,1.772851,10.138454,1.824326,10.655827,1.767817,-22.600328
1.702000,0.000000,8.163417,0.285087,7.160000,0.218756,8.934373,0.465160,8.164664,0.455072,7.702262,0.222578,8.271338,0.629772,8.123025,0.491030,7.736684,0.482614,9.414258,0.607359,8.125164,0.557874,7.881438,0.550143,8.127291,0.685738,7.496918,0.647087,9.664333,0.637674,9.096614,0.568570,7.766967,1.030480,9.014045,0.929249,8.294415,0.892866,7.769653,0.738985,7.784436,0.944089,8.326812,0.922956,8.062838,0.890537,7.375163,1.067637,8.215176,1.035202,7.810863,1.028281,9.959919,1.070361,8.526508,1.227100,8.343971,1.230980,8.888028,1.308833,9.066868,1.162640,9.384156,1.290587,8.827027,1.355381,-22.003818
1.802000,0.000000,11.423793,0.333486,12.740749,0.390813,12.187408,0.528088,14.211282,0.418400,12.695980,0.465324,13.783672,0.492162,10.294052,0.622795,9.659116,0.631245,11.478408,0.561302,11.555019,0.519438,10.268281,0.810003,10.340146,0.563257,12.326377,0.648830,10.707678,0.838794,12.194046,1.012465,14.481163,0.788492,11.609451,0.798110,10.538988,1.032553,11.417771,0.844784,11.731128,1.117964,10.537910,1.014832,11.649232,1.065200,10.067326,1.057370,12.201363,1.138577,12.175958,1.385766,11.657329,1.270232,10.975888,1.261756,13.352508,1.141788,12.156305,1.279195,10.585028,1.252632,13.165289,1.340832,12.526264,1.321645,-24.485460
1.902000,0.000000,9.246477,0.528584,9.422356,0.775452,9.411592,0.600465,9.133390,0.880066,9.142927,0.784506,9.402535,0.829210,9.629823,0.818662,7.288368,0.643119,9.233746,0.796375,9.441365,1.084133,7.903292,1.029478,10.643339,1.060840,8.308403,0.978962,8.956513,0.963248,8.004038,1.084988,8.161660,1.274812,8.225966,1.151361,9.711592,1.475606,6.473117,1.394194,8.250498,1.098844,8.412269,1.542934,9.984399,1.469586,9.351935,1.251934,11.970010,1.367079,9.561420,1.314490,8.938398,1.450096,8.530458,1.451623,9.176183,1.601535,7.769669,1.576409,7.879708,1.482170,9.354408,1.716119,12.442397,1.776204,-22.509893
2.002000,0.000000,8.208304,-0.013159,7.651716,0.187252,8.688507,0.256851,10.295279,0.249453,10.031593,0.172688,8.778868,0.458572,9.044781,0.297732,7.726295,0.313117,8.499788,0.446626,9.549791,0.394650,8.388537,0.441010,8.432654,0.701103,8.860624,0.581010,8.159062,0.584262,8.682842,0.571693,8.004709,0.553464,8.618090,0.828275,7.891457,0.792268,7.966335,0.691693,8.219289,0.699170,8.798441,0.880066,9.092696,0.963217,7.265654,0.791342,8.730518,0.826860,10.195908,0.837657,8.737350,0.910704,8.855500,0.970872,10.272746,0.874542,9.047910,1.216955,8.489590,1.001577,9.716236,1.093897,8.608282,1.036020,-22.343438
2.102000,0.000000,9.695104,0.780281,8.947622,0.954489,9.614693,0.768069,10.617695,0.986563,9.380624,0.885858,8.033823,0.957830,10.229220,1.126940,9.777792,0.996798,10.606140,1.143747,9.606088,0.820670,9.203095,1.154897,10.206248,0.995756,9.267998,1.025907,10.974567,1.060739,11.380700,1.333042,8.806811,1.299171,10.654317,1.316315,9.005251,1.219357,9.233117,1.245492,9.893391,1.603302,10.500622,1.350252,11.944692,1.438123,8.586799,1.543102,11.713375,1.538738,9.301019,1.659015,8.504576,1.661523,9.706691,1.517868,10.650482,1.733285,9.600294,1.770303,10.183189,1.748799,10.524610,1.640072,10.255588,1.839639,-23.419763
2.202000,0.000000,8.274634,0.225686,7.605387,0.313736,7.297669,0.123776,7.253105,0.322680,8.013374,0.399552,7.767891,0.407780,8.375776,0.435856,7.219525,0.351280,8.343199,0.421551,6.828260,0.443185,7.299355,0.596394,6.743445,0.600079,8.401094,0.644941,9.423412,0.489742,6.937548,0.718648,8.183890,0.896959,7.367989,0.738832,6.991431,0.644671,7.015500,0.691232,7.249720,0.692639,7.906762,0.999740,8.147847,1.016681,7.367122,0.927352,8.053637,1.011805,7.036290,1.196901,7.466422,1.002002,7.228990,1.031799,9.817326,1.224442,6.975458,1.243488,7.919997,1.209723,7.544993,1.196139,8.578049,1.319038,-21.121691
2.303000,0.000000,15.060601,0.894326,11.420171,0.873946,11.378728,0.738959,11.434065,0.807220,10.751957,0.890944,11.046815,0.862455,10.939026,1.065486,10.083254,0.947656,10.654294,0.941818,11.650571,0.956048,11.484993,0.957422,10.153987,0.850650,12.760438,1.177982,13.298890,1.123271,12.409742,1.344758,11.668029,1.126489,12.684238,1.365446,10.052216,1.136593,10.377132,1.277368,10.884463,1.443228,10.093117,1.288188,10.504712,1.539847,14.839643,1.456764,11.821866,1.567640,9.417895,1.503709,11.874169,1.718399,11.064839,1.568975,11.347683,1.537506,14.111441,1.864773,12.910719,1.857474,10.367944,1.851072,14.120671,1.929784,-24.682150
2.403000,0.000000,7.711607,0.311647,6.971612,0.350921,8.329598,0.364653,7.353521,0.435177,7.462857,0.310599,7.329203,0.507759,8.103300,0.489627,7.427374,0.710816,7.814934,0.549925,6.696694,0.589942,8.253982,0.545329,6.890087,0.647234,6.288758,0.652662,6.836473,0.842419,7.446266,0.676833,6.677115,0.702658,6.724933,0.786964,6.982966,0.802338,8.028593,0.876970,5.995970,0.892881,10.040449,0.907045,8.344536,0.896038,7.183231,1.012045,8.906438,0.994472,7.605535,1.006687,7.154898,1.061231,7.805058,1.041394,7.457820,1.181934,7.050345,1.170203,8.214908,1.126440,7.921584,1.251765,8.221592,1.381181,-21.048011
2.503000,0.000000,10.942528,0.425714,10.754120,0.444350,10.876405,0.289777,10.938223,0.511970,10.713426,0.381667,9.911117,0.460904,10.778043,0.627065,10.837460,0.720070,10.425082,0.547417,11.517758,0.658795,10.122723,0.721418,9.549145,0.629540,11.169581,0.765421,11.205478,0.760277,10.363497,0.787346,11.181230,0.903255,10.218124,0.860624,11.571550,0.800625,10.502126,0.912320,9.431297,1.140183,9.270291,1.010137,11.715226,1.068195,11.156833,1.158606,11.785993,1.216379,10.628548,1.251134,10.802835,1.200362,11.826490,1.203467,13.049938,1.257789,10.956791,1.336980,11.419231,1.581215,11.591816,1.342832,11.231701,1.488284,-24.351785
2.603000,0.000000,10.126432,0.662222,9.195526,0.688807,8.622370,0.745828,7.738543,0.602418,9.066374,0.572840,9.519316,0.803384,7.412975,0.848151,7.062988,0.862162,8.174141,0.988095,10.342400,0.855892,7.151030,0.845668,9.788596,0.955479,8.941052,1.099652,7.784121,0.964455,9.196911,0.992775,9.060709,1.123067,9.271043,1.190984,8.786929,1.168153,7.710585,1.198253,7.241783,1.194940,8.056185,1.310861,9.291157,1.199005,11.194058,1.373736,8.152294,1.387207,9.653811,1.426247,9.604198,1.529831,10.676520,1.388972,8.705082,1.461986,8.870848,1.546818,8.113771,1.415637,9.659782,1.610656,9.495001,1.788857,-22.682629
2.703000,0.000000,7.529170,0.148306,7.972215,0.132379,7.759379,0.284340,7.320376,0.211043,8.460730,0.413883,7.809516,0.284266,6.871670,0.377782,7.580679,0.440239,8.793253,0.386706,8.177620,0.606680,7.861372,0.536455,6.241383,0.321376,8.574557,0.570296,7.242555,0.572813,6.856917,0.621309,7.120532,0.612130,7.185242,0.769137,7.381043,0.745098,7.113190,0.741515,7.024678,0.821043,7.956197,0.931874,8.068158,0.699906,7.085277,0.889135,7.249723,0.932762,6.825057,1.015494,7.067171,0.960271,7.455760,1.014429,7.022578,0.985170,9.211146,1.237850,8.416106,1.162911,7.074212,1.031867,7.880821,1.226080,-21.006678
2.803000,0.000000,10.685525,2.316585,11.597358,2.259622,10.992900,2.144939,11.374538,2.163036,10.916242,2.018864,12.351595,1.755076,10.094550,1.994368,10.667449,1.811314,11.497366,1.725105,11.395451,1.671976,9.494652,1.564390,11.988683,1.406664,10.845224,1.244945,10.712226,1.305603,10.815300,1.179286,13.427816,1.022607,10.044277,1.003343,12.146780,0.876721,10.469246,0.763244,11.648665,0.599987,11.011277,0.670630,8.678370,0.476946,11.515572,0.366245,10.136681,0.350130,10.798011,0.161335,13.090278,0.231968,11.877154,0.179709,11.130638,0.090097,11.970794,-0.166196,10.898353,-0.333523,11.948259,-0.369366,11.831065,-0.207869,-24.510803
2.903000,0.000000,10.050621,-2.083221,10.191442,-2.316952,9.458320,-2.493944,9.233818,-2.846611,8.401588,-3.090774,9.628325,2.893852,9.541872,2.873698,7.869049,2.667163,7.780790,2.453118,8.465729,2.358454,8.582973,2.125472,7.452908,1.955463,7.418599,1.539024,8.066394,1.469578,7.968634,1.287790,8.706183,1.101327,8.015654,0.589385,7.738844,0.737178,8.286367,0.526412,9.585457,0.166500,8.916338,-0.103923,8.252598,-0.373749,8.693616,-0.551023,8.616072,-0.747080,9.467631,-1.016332,8.795634,-1.128780,9.918066,-1.450130,9.117474,-1.620268,8.789672,-1.797953,8.220204,-1.951604,8.944253,-2.249872,9.711208,-2.357804,-22.387758
3.003000,0.000000,7.670590,0.138720,8.069592,0.293724,8.993268,0.346157,6.744617,0.337596,7.289655,0.406492,6.656564,0.444333,7.088878,0.197183,6.539300,0.443783,6.782699,0.549304,6.742692,0.543486,6.746758,0.317350,6.700230,0.481498,5.250007,0.736305,6.571421,0.679369,6.673336,0.632450,5.374456,0.788740,7.641986,0.860841,5.913266,0.821176,7.342256,0.895877,5.610963,0.865940,6.767602,0.965348,6.546659,1.072483,6.811240,0.996496,6.822219,0.986505,7.508370,1.128739,8.135678,0.901633,7.233089,1.212604,7.017448,1.407459,7.991375,1.309234,6.621771,1.318068,7.486953,1.197267,7.596408,1.096194,-20.437018
3.103000,0.000000,7.451907,0.231649,8.260372,0.262197,8.634384,0.237110,8.650972,0.303233,8.397363,0.393428,8.382488,0.391522,8.425696,0.706622,7.958550,0.430286,8.315335,0.433612,8.927147,0.333938,8.214522,0.328385,7.944113,0.527635,7.685113,0.669967,8.397630,0.629033,7.976787,0.826556,8.802914,0.587345,7.981251,0.975287,7.799057,0.729153,7.250000,0.653472,8.399195,0.906603,6.228274,0.984854,8.353367,0.824149,9.013942,0.873675,8.995418,1.044831,7.067684,1.122218,6.939832,1.249968,9.286025,1.102491,8.019490,1.154958,10.357307,1.126958,8.363907,1.171726,9.160909,1.330630,10.388498,1.010146,-21.797340
3.203000,0.000000,11.301042,0.118827,10.632495,0.475785,13.767954,0.299859,10.492825,0.454283,10.735841,0.554996,9.597626,0.635149,11.050236,0.593949,10.654218,0.527947,10.472177,0.665232,12.310816,0.903127,10.162329,0.707282,9.868044,0.760669,13.284552,0.926525,11.397040,0.789603,12.482482,0.896113,11.869977,0.897485,10.072080,0.927124,9.932373,0.958727,9.274960,0.963706,11.684726,1.029306,11.722015,1.070361,11.601668,1.277205,13.303230,1.247553,10.712530,1.117598,11.184166,1.271482,11.078045,1.155474,10.974246,1.182037,10.830739,1.199587,10.569995,1.334911,11.074869,1.371615,10.450117,1.479017,11.078967,1.464857,-24.568496
3.303000,0.000000,12.991391,0.595174,14.919443,0.663143,11.371611,0.595430,12.891906,0.727487,13.618903,0.861957,12.135526,0.676727,14.925582,0.724098,12.157262,0.877822,12.494318,0.750905,14.399670,0.962985,11.801970,0.680341,12.203438,1.035843,12.913781,1.092062,12.247031,1.014923,12.475408,1.045070,15.627356,1.146024,10.825630,1.148278,13.303784,1.165440,11.765691,1.253941,13.207509,1.237854,10.385368,1.061405,14.164650,1.305029,14.225326,1.265994,14.599173,1.440249,10.743708,1.422436,13.903699,1.470795,12.697522,1.644628,11.462734,1.414580,16.240063,1.547542,13.580864,1.689609,12.878874,1.480751,14.329964,1.551183,-25.767215
3.403000,0.000000,14.436853,0.657171,13.275379,0.573611,13.652401,0.658465,11.944105,0.618017,14.080332,0.508620,13.517350,0.732015,11.806425,0.819331,13.033013,0.672493,12.668201,0.851412,11.249370,0.978475,10.643595,1.010934,13.954049,1.037904,12.573625,0.984304,11.909662,1.137601,11.371492,1.032805,12.127988,1.374870,11.444256,1.177596,10.590118,1.197167,11.291488,1.338138,11.504774,1.198579,11.763393,1.208494,12.565331,1.399550,12.645228,1.301312,13.258643,1.570518,14.224243,1.446186,12.078555,1.327433,12.132830,1.629654,14.996742,1.477983,12.033101,1.562699,11.362823,1.397323,13.776659,1.684178,13.956459,1.876416,-25.540882
3.503000,0.000000,13.285584,0.586868,12.495336,0.861004,14.683708,0.684385,11.788587,0.722843,14.682412,0.598558,14.373117,0.727028,12.010924,0.922632,10.324150,0.879425,16.016355,0.909364,13.324884,0.933717,10.333842,0.993029,13.562926,1.083611,12.878867,0.917834,12.618152,1.064186,14.196665,1.054703,14.885910,1.004596,12.285096,1.105364,16.445826,1.193289,11.775555,1.252070,11.652583,1.139451,12.347285,1.324284,14.086318,1.198225,12.111272,1.459700,12.954817,1.430596,13.325832,1.548415,14.679119,1.343756,12.453423,1.373571,15.246133,1.548112,14.370675,1.581409,13.205425,1.519448,13.001203,1.669015,14.008030,1.795934,-25.742068
3.603000,0.000000,13.183980,0.414737,12.476353,0.620709,11.459499,0.472650,10.840000,0.648297,14.984278,0.670076,11.686540,0.616595,10.883592,0.742864,10.327519,0.699754,12.019041,0.934103,11.168213,0.885910,10.388459,0.952878,10.746800,1.020820,11.570372,1.022645,11.767913,0.853567,11.751432,0.828049,11.201460,1.008862,10.197545,1.189502,12.030147,1.186619,12.525971,1.198583,11.624633,1.197880,11.624145,1.356127,13.049436,1.285072,12.057351,1.328973,11.782238,1.391356,13.485623,1.349147,10.667742,1.307996,19.022055,1.196179,12.549227,1.365426,12.126934,1.494688,15.077725,1.290512,12.995808,1.421092,12.417369,1.461399,-25.347549
